"Dist Code","Year","State Code","State Name","Dist Name","CANALS AREA (1000 ha)","TANKS AREA (1000 ha)","TUBE WELLS AREA (1000 ha)","OTHER WELLS AREA (1000 ha)","TOTAL WELLS AREA (1000 ha)","OTHER SOURCES AREA (1000 ha)","NET AREA (1000 ha)","GROSS AREA (1000 ha)"
"15","2018","6","Madhya Pradesh","Tikamgarh","9.67","10.59","27.23","119.04","146.27","10.75","177.26","204.46"
"15","2019","6","Madhya Pradesh","Tikamgarh","13.73","22.84","39.96","123.44","163.41","15.12","215.09","223.69"
"15","2020","6","Madhya Pradesh","Tikamgarh","13.28","22.84","39.96","13.64","53.61","15.02","104.73","241.21"
"16","1966","6","Madhya Pradesh","Chhatarpur","2.4","2.6","0.0","40.04","40.04","0.1","45.2","48.5"
"16","1967","6","Madhya Pradesh","Chhatarpur","4.8","3.2","0.0","46.54","46.54","0.4","54.9","55.7"
"16","1968","6","Madhya Pradesh","Chhatarpur","5.3","2.3","0.0","48.27","48.27","0.4","56.3","56.8"
"16","1969","6","Madhya Pradesh","Chhatarpur","7.5","2.8","0.0","50.26","50.26","0.9","62.3","62.3"
"16","1970","6","Madhya Pradesh","Chhatarpur","8.0","2.9","0.0","50.58","50.58","1.9","63.3","64.0"
"16","1971","6","Madhya Pradesh","Chhatarpur","9.8","2.6","0.0","51.85","51.85","2.0","66.2","67.3"
"16","1972","6","Madhya Pradesh","Chhatarpur","10.0","2.7","0.0","54.25","54.25","2.6","69.6","70.4"
"16","1973","6","Madhya Pradesh","Chhatarpur","7.6","2.5","0.0","50.52","50.52","2.0","62.5","63.0"
"16","1974","6","Madhya Pradesh","Chhatarpur","11.5","1.4","0.35","48.66","49.01","3.1","64.7","64.7"
"16","1975","6","Madhya Pradesh","Chhatarpur","11.0","2.3","0.0","54.94","54.94","2.7","71.0","71.5"
"16","1976","6","Madhya Pradesh","Chhatarpur","11.0","2.3","0.0","52.53","52.53","2.6","68.1","69.4"
"16","1977","6","Madhya Pradesh","Chhatarpur","8.8","2.1","0.0","56.79","56.79","3.2","70.9","71.3"
"16","1978","6","Madhya Pradesh","Chhatarpur","12.6","2.9","0.02","58.82","58.84","2.8","77.2","77.5"
"16","1979","6","Madhya Pradesh","Chhatarpur","3.8","0.8","0.01","60.6","60.61","2.6","67.8","68.3"
"16","1980","6","Madhya Pradesh","Chhatarpur","14.8","1.8","0.01","62.95","62.96","2.5","82.1","82.9"
"16","1981","6","Madhya Pradesh","Chhatarpur","9.7","2.4","0.01","65.37","65.38","2.3","79.8","81.2"
"16","1982","6","Madhya Pradesh","Chhatarpur","15.4","3.0","0.0","67.94","67.94","2.1","88.4","88.7"
"16","1983","6","Madhya Pradesh","Chhatarpur","17.9","2.3","0.0","68.67","68.67","2.2","91.0","91.5"
"16","1984","6","Madhya Pradesh","Chhatarpur","17.2","2.4","0.0","70.25","70.25","3.2","93.0","93.8"
"16","1985","6","Madhya Pradesh","Chhatarpur","19.3","3.0","0.07","72.75","72.82","3.4","98.5","99.4"
"16","1986","6","Madhya Pradesh","Chhatarpur","14.1","1.9","0.03","72.98","73.01","3.6","92.5","93.1"
"16","1987","6","Madhya Pradesh","Chhatarpur","15.3","2.5","0.03","81.08","81.11","4.2","103.0","104.0"
"16","1988","6","Madhya Pradesh","Chhatarpur","15.5","1.9","0.1","78.5","78.6","5.0","101.0","101.3"
"16","1989","6","Madhya Pradesh","Chhatarpur","8.9","0.7","0.0","71.2","71.2","6.2","87.0","87.3"
"16","1990","6","Madhya Pradesh","Chhatarpur","17.0","3.4","0.1","79.5","79.6","7.3","107.3","107.8"
"16","1991","6","Madhya Pradesh","Chhatarpur","19.05","4.02","0.05","83.18","83.23","7.34","113.6","114.3"
"16","1992","6","Madhya Pradesh","Chhatarpur","19.48","4.7","0.05","91.03","91.08","8.69","123.9","124.6"
"16","1993","6","Madhya Pradesh","Chhatarpur","20.33","3.95","0.02","98.84","98.86","12.84","136.0","136.0"
"16","1994","6","Madhya Pradesh","Chhatarpur","22.2","4.49","0.06","107.33","107.39","16.99","151.1","151.1"
"16","1995","6","Madhya Pradesh","Chhatarpur","15.2","6.96","0.12","106.8","106.92","17.13","146.22","146.22"
"16","1996","6","Madhya Pradesh","Chhatarpur","14.29","5.06","0.09","122.14","122.23","17.15","158.7","158.7"
"16","1997","6","Madhya Pradesh","Chhatarpur","19.05","5.91","0.68","121.26","121.94","16.06","162.96","162.96"
"16","1998","6","Madhya Pradesh","Chhatarpur","21.83","6.73","0.2","123.73","123.93","17.03","169.52","169.52"
"16","1999","6","Madhya Pradesh","Chhatarpur","20.96","7.11","0.18","132.45","132.63","20.32","181.02","181.02"
"16","2000","6","Madhya Pradesh","Chhatarpur","16.23","3.76","0.7","132.43","133.13","15.61","168.72","168.72"
"16","2001","6","Madhya Pradesh","Chhatarpur","17.61","4.88","1.57","141.08","142.65","19.68","184.82","184.82"
"16","2002","6","Madhya Pradesh","Chhatarpur","18.7","4.59","1.44","143.49","144.93","19.93","188.15","188.15"
"16","2003","6","Madhya Pradesh","Chhatarpur","29.66","4.96","2.08","146.76","148.84","22.85","206.31","206.31"
"16","2004","6","Madhya Pradesh","Chhatarpur","22.12","6.3","2.03","162.22","164.25","25.95","218.62","218.62"
"16","2005","6","Madhya Pradesh","Chhatarpur","20.47","5.64","1.7","170.78","172.48","28.0","226.58","226.58"
"16","2006","6","Madhya Pradesh","Chhatarpur","7.96","3.22","3.1","120.63","123.73","22.07","156.98","156.98"
"16","2007","6","Madhya Pradesh","Chhatarpur","0.19","0.96","4.9","59.58","64.48","11.03","76.65","76.65"
"16","2008","6","Madhya Pradesh","Chhatarpur","20.61","4.52","4.6","135.92","140.52","24.65","190.29","190.29"
"16","2009","6","Madhya Pradesh","Chhatarpur","12.51","4.38","7.3","163.22","170.52","21.11","208.51","208.51"
"16","2010","6","Madhya Pradesh","Chhatarpur","11.68","4.18","10.01","162.8","172.81","22.17","210.84","210.84"
"16","2011","6","Madhya Pradesh","Chhatarpur","13.52","4.23","13.51","178.47","191.98","28.0","237.73","237.73"
"16","2012","6","Madhya Pradesh","Chhatarpur","25.26","3.94","16.06","193.48","209.54","24.97","263.72","263.72"
"16","2013","6","Madhya Pradesh","Chhatarpur","28.83","4.55","14.87","209.75","224.62","27.09","285.1","285.1"
"16","2014","6","Madhya Pradesh","Chhatarpur","26.24","3.54","29.34","196.52","225.86","23.51","279.15","279.15"
"16","2015","6","Madhya Pradesh","Chhatarpur","18.98","3.37","28.28","111.15","139.42","13.06","174.83","174.83"
"16","2016","6","Madhya Pradesh","Chhatarpur","25.03","7.3","46.52","161.23","207.75","24.74","264.81","264.81"
"16","2017","6","Madhya Pradesh","Chhatarpur","19.53","10.9","76.07","146.3","222.37","14.01","266.82","266.82"
"16","2018","6","Madhya Pradesh","Chhatarpur","23.85","3.48","83.68","214.04","297.72","13.48","338.53","338.53"
"16","2019","6","Madhya Pradesh","Chhatarpur","69.9","4.58","101.66","191.19","292.84","10.76","378.08","378.08"
"16","2020","6","Madhya Pradesh","Chhatarpur","44.6","5.53","91.32","160.53","251.86","66.53","368.51","403.22"
"17","1966","6","Madhya Pradesh","Panna","1.8","0.0","0.0","2.43","2.43","0.2","4.5","4.5"
"17","1967","6","Madhya Pradesh","Panna","1.8","0.3","0.0","2.18","2.18","0.1","4.4","4.6"
"17","1968","6","Madhya Pradesh","Panna","2.8","0.1","0.0","2.85","2.85","0.3","6.0","6.0"
"17","1969","6","Madhya Pradesh","Panna","4.1","0.2","0.0","2.98","2.98","0.2","7.6","7.6"
"17","1970","6","Madhya Pradesh","Panna","5.3","0.1","0.0","2.73","2.73","0.7","8.5","8.8"
"17","1971","6","Madhya Pradesh","Panna","5.6","0.1","0.0","2.78","2.78","1.5","9.2","11.0"
"17","1972","6","Madhya Pradesh","Panna","3.8","0.2","0.01","2.45","2.46","2.7","8.8","11.4"
"17","1973","6","Madhya Pradesh","Panna","3.9","0.1","0.01","2.83","2.84","3.3","9.3","10.1"
"17","1974","6","Madhya Pradesh","Panna","4.8","0.1","0.01","2.71","2.72","3.5","11.1","11.1"
"17","1975","6","Madhya Pradesh","Panna","5.3","0.1","0.01","3.75","3.76","4.0","12.7","13.1"
"17","1976","6","Madhya Pradesh","Panna","5.3","0.2","0.01","3.8","3.81","4.3","12.9","13.7"
"17","1977","6","Madhya Pradesh","Panna","6.7","0.2","0.04","3.81","3.85","3.3","13.3","15.1"
"17","1978","6","Madhya Pradesh","Panna","6.2","0.3","0.05","3.84","3.89","4.7","14.2","15.8"
"17","1979","6","Madhya Pradesh","Panna","3.7","0.0","0.01","4.2","4.21","3.5","11.4","11.4"
"17","1980","6","Madhya Pradesh","Panna","6.0","0.4","0.06","4.75","4.81","4.0","15.0","15.2"
"17","1981","6","Madhya Pradesh","Panna","5.9","0.5","0.01","4.63","4.64","4.0","14.2","15.0"
"17","1982","6","Madhya Pradesh","Panna","5.0","0.4","0.0","4.45","4.45","4.6","14.4","16.4"
"17","1983","6","Madhya Pradesh","Panna","5.8","0.5","0.0","4.7","4.7","3.0","14.0","16.5"
"17","1984","6","Madhya Pradesh","Panna","5.1","0.5","0.01","5.41","5.42","5.4","16.4","17.4"
"17","1985","6","Madhya Pradesh","Panna","8.0","0.6","0.0","6.54","6.54","2.3","17.4","17.4"
"17","1986","6","Madhya Pradesh","Panna","7.8","0.9","0.01","6.75","6.76","3.8","19.2","19.2"
"17","1987","6","Madhya Pradesh","Panna","5.8","1.1","0.0","6.66","6.66","6.3","20.0","20.0"
"17","1988","6","Madhya Pradesh","Panna","6.4","1.0","0.0","6.9","6.9","5.6","19.9","19.9"
"17","1989","6","Madhya Pradesh","Panna","5.9","1.1","0.0","7.6","7.6","6.4","21.0","22.1"
"17","1990","6","Madhya Pradesh","Panna","7.2","1.1","0.1","7.2","7.3","8.2","23.8","24.9"
"17","1991","6","Madhya Pradesh","Panna","7.48","1.28","0.3","8.5","8.8","9.65","27.2","28.5"
"17","1992","6","Madhya Pradesh","Panna","7.27","0.99","1.2","9.35","10.55","12.32","31.1","31.1"
"17","1993","6","Madhya Pradesh","Panna","7.3","0.9","0.33","9.83","10.16","19.11","37.5","37.5"
"17","1994","6","Madhya Pradesh","Panna","8.01","1.21","0.84","10.62","11.46","21.23","41.9","41.9"
"17","1995","6","Madhya Pradesh","Panna","9.18","2.25","2.72","8.75","11.47","22.38","45.28","45.28"
"17","1996","6","Madhya Pradesh","Panna","12.73","2.14","3.33","5.36","8.69","24.44","48.0","48.0"
"17","1997","6","Madhya Pradesh","Panna","8.84","2.07","3.21","8.0","11.21","21.47","43.59","43.59"
"17","1998","6","Madhya Pradesh","Panna","6.68","3.82","3.73","11.01","14.74","25.08","50.32","50.32"
"17","1999","6","Madhya Pradesh","Panna","8.09","6.46","3.03","14.42","17.45","25.4","57.39","57.39"
"17","2000","6","Madhya Pradesh","Panna","8.32","7.81","3.08","14.56","17.64","27.09","60.85","60.85"
"17","2001","6","Madhya Pradesh","Panna","8.4","7.62","3.18","16.5","19.68","28.64","64.35","64.35"
"17","2002","6","Madhya Pradesh","Panna","11.1","8.62","4.59","21.13","25.72","29.81","75.25","75.25"
"17","2003","6","Madhya Pradesh","Panna","12.56","8.85","4.64","21.23","25.87","32.77","80.04","80.04"
"17","2004","6","Madhya Pradesh","Panna","14.0","6.37","5.88","16.87","22.75","38.41","81.52","81.52"
"17","2005","6","Madhya Pradesh","Panna","9.79","5.98","6.03","18.5","24.53","44.12","84.42","84.42"
"17","2006","6","Madhya Pradesh","Panna","6.5","3.75","5.18","17.37","22.55","45.77","78.56","78.56"
"17","2007","6","Madhya Pradesh","Panna","6.39","2.75","4.43","16.15","20.58","47.03","76.75","76.75"
"17","2008","6","Madhya Pradesh","Panna","6.49","2.68","5.14","16.67","21.81","51.66","82.63","82.63"
"17","2009","6","Madhya Pradesh","Panna","8.54","1.62","3.55","19.13","22.68","61.61","94.45","94.45"
"17","2010","6","Madhya Pradesh","Panna","6.33","1.07","2.81","21.23","24.04","61.95","93.39","93.39"
"17","2011","6","Madhya Pradesh","Panna","9.7","2.06","8.53","23.02","31.55","87.12","130.43","130.43"
"17","2012","6","Madhya Pradesh","Panna","11.04","1.97","8.64","18.45","27.09","83.05","123.14","123.14"
"17","2013","6","Madhya Pradesh","Panna","9.46","1.58","8.91","16.61","25.52","78.39","114.94","114.94"
"17","2014","6","Madhya Pradesh","Panna","10.84","1.67","17.4","21.21","38.61","70.7","121.81","121.81"
"17","2015","6","Madhya Pradesh","Panna","9.22","1.6","15.08","16.53","31.61","63.77","106.19","106.19"
"17","2016","6","Madhya Pradesh","Panna","11.34","2.04","18.14","19.89","38.03","75.92","127.32","127.32"
"17","2017","6","Madhya Pradesh","Panna","7.14","7.14","28.54","14.27","42.81","85.63","142.71","142.71"
"17","2018","6","Madhya Pradesh","Panna","8.44","8.44","33.76","16.89","50.65","101.31","168.84","168.84"
"17","2019","6","Madhya Pradesh","Panna","8.96","17.92","41.11","33.16","74.27","109.03","210.18","210.18"
"17","2020","6","Madhya Pradesh","Panna","12.23","22.16","45.43","26.88","72.32","85.31","192.02","228.68"
"18","1966","6","Madhya Pradesh","Rewa","3.2","0.1","0.0","0.31","0.31","0.2","3.9","3.9"
"18","1967","6","Madhya Pradesh","Rewa","1.3","0.1","0.0","0.3","0.3","0.4","2.1","2.1"
"18","1968","6","Madhya Pradesh","Rewa","1.1","1.0","0.0","1.05","1.05","0.4","3.5","3.6"
"18","1969","6","Madhya Pradesh","Rewa","1.3","0.2","0.0","1.52","1.52","1.0","4.1","4.1"
"18","1970","6","Madhya Pradesh","Rewa","1.8","0.4","0.0","1.69","1.69","2.1","5.3","6.0"
"18","1971","6","Madhya Pradesh","Rewa","1.9","2.3","0.0","1.22","1.22","4.3","9.4","9.7"
"18","1972","6","Madhya Pradesh","Rewa","2.7","2.1","0.0","2.04","2.04","6.6","12.8","13.5"
"18","1973","6","Madhya Pradesh","Rewa","2.9","1.9","0.0","2.15","2.15","7.4","13.8","14.4"
"18","1974","6","Madhya Pradesh","Rewa","6.6","1.5","0.15","2.31","2.46","6.8","17.2","17.2"
"18","1975","6","Madhya Pradesh","Rewa","7.7","1.6","0.11","3.18","3.29","9.0","21.1","21.6"
"18","1976","6","Madhya Pradesh","Rewa","8.9","2.0","0.14","3.51","3.65","9.2","23.5","23.7"
"18","1977","6","Madhya Pradesh","Rewa","8.4","1.8","0.15","3.7","3.85","7.9","22.0","22.0"
"18","1978","6","Madhya Pradesh","Rewa","8.6","1.8","0.07","3.53","3.6","8.1","22.1","22.1"
"18","1979","6","Madhya Pradesh","Rewa","4.8","0.5","0.09","3.92","4.01","7.8","17.1","17.1"
"18","1980","6","Madhya Pradesh","Rewa","9.1","1.6","0.31","4.49","4.8","7.4","22.5","23.1"
"18","1981","6","Madhya Pradesh","Rewa","8.9","1.7","0.35","3.83","4.18","7.5","21.5","22.6"
"18","1982","6","Madhya Pradesh","Rewa","9.7","1.4","0.3","6.22","6.52","7.1","24.7","25.7"
"18","1983","6","Madhya Pradesh","Rewa","11.8","1.3","0.34","6.0","6.34","8.2","27.6","27.6"
"18","1984","6","Madhya Pradesh","Rewa","13.1","2.1","0.34","6.7","7.04","8.7","30.9","30.9"
"18","1985","6","Madhya Pradesh","Rewa","15.2","2.7","0.3","8.6","8.9","7.1","33.9","33.9"
"18","1986","6","Madhya Pradesh","Rewa","16.5","3.1","0.35","9.8","10.15","7.2","36.9","36.9"
"18","1987","6","Madhya Pradesh","Rewa","15.5","3.0","0.69","12.83","13.52","9.3","41.0","41.0"
"18","1988","6","Madhya Pradesh","Rewa","15.2","1.7","0.7","12.5","13.2","15.0","45.1","45.1"
"18","1989","6","Madhya Pradesh","Rewa","12.1","1.1","2.2","14.9","17.1","12.9","43.2","43.2"
"18","1990","6","Madhya Pradesh","Rewa","17.1","1.8","2.6","17.2","19.8","15.2","53.9","53.9"
"18","1991","6","Madhya Pradesh","Rewa","16.84","1.84","4.94","20.66","25.6","13.97","58.3","58.3"
"18","1992","6","Madhya Pradesh","Rewa","19.35","2.31","9.47","23.73","33.2","13.9","68.8","68.8"
"18","1993","6","Madhya Pradesh","Rewa","19.67","2.39","14.04","24.76","38.8","14.2","75.1","75.1"
"18","1994","6","Madhya Pradesh","Rewa","19.34","2.05","16.61","26.58","43.19","16.66","81.2","81.2"
"18","1995","6","Madhya Pradesh","Rewa","19.54","1.91","20.78","28.15","48.93","15.03","85.41","85.41"
"18","1996","6","Madhya Pradesh","Rewa","18.34","2.16","21.58","27.11","48.69","16.54","85.7","85.7"
"18","1997","6","Madhya Pradesh","Rewa","15.77","1.69","21.62","26.53","48.15","17.56","83.17","85.81"
"18","1998","6","Madhya Pradesh","Rewa","17.53","3.36","19.79","27.37","47.16","19.26","87.31","87.4"
"18","1999","6","Madhya Pradesh","Rewa","18.82","2.75","22.04","29.53","51.57","17.43","90.56","90.65"
"18","2000","6","Madhya Pradesh","Rewa","15.47","2.0","24.37","20.15","44.52","20.86","82.85","87.78"
"18","2001","6","Madhya Pradesh","Rewa","17.07","1.7","26.42","29.75","56.17","15.46","90.39","90.75"
"18","2002","6","Madhya Pradesh","Rewa","14.32","1.55","26.99","30.05","57.04","17.52","90.42","91.71"
"18","2003","6","Madhya Pradesh","Rewa","14.8","1.97","26.83","24.53","51.36","19.06","87.18","93.52"
"18","2004","6","Madhya Pradesh","Rewa","13.91","2.44","28.77","24.86","53.63","17.78","87.77","95.81"
"18","2005","6","Madhya Pradesh","Rewa","14.29","2.37","30.05","25.0","55.05","16.93","88.63","97.88"
"18","2006","6","Madhya Pradesh","Rewa","12.29","1.62","34.0","18.38","52.38","19.91","86.2","96.59"
"18","2007","6","Madhya Pradesh","Rewa","12.61","0.92","38.69","18.15","56.84","13.4","83.78","94.78"
"18","2008","6","Madhya Pradesh","Rewa","17.65","0.84","44.52","10.62","55.14","18.64","92.26","103.95"
"18","2009","6","Madhya Pradesh","Rewa","14.74","1.47","46.9","14.12","61.02","17.91","95.14","106.95"
"18","2010","6","Madhya Pradesh","Rewa","20.66","0.24","40.56","14.1","54.66","10.87","86.42","100.5"
"18","2011","6","Madhya Pradesh","Rewa","18.81","0.61","47.65","18.41","66.06","17.57","103.05","122.76"
"18","2012","6","Madhya Pradesh","Rewa","29.39","1.03","48.4","17.22","65.63","15.49","111.53","136.11"
"18","2013","6","Madhya Pradesh","Rewa","26.72","1.3","56.05","15.78","71.83","13.23","113.07","141.18"
"18","2014","6","Madhya Pradesh","Rewa","32.24","1.75","54.28","15.34","69.62","13.84","117.45","147.57"
"18","2015","6","Madhya Pradesh","Rewa","39.76","1.09","53.66","14.47","68.13","12.35","121.32","160.07"
"18","2016","6","Madhya Pradesh","Rewa","51.19","0.84","52.12","11.2","63.32","11.94","127.3","173.11"
"18","2017","6","Madhya Pradesh","Rewa","57.81","0.93","57.58","12.5","70.08","13.02","141.83","200.43"
"18","2018","6","Madhya Pradesh","Rewa","89.5","1.06","50.63","10.29","60.92","12.71","164.18","239.74"
"18","2019","6","Madhya Pradesh","Rewa","157.28","3.06","92.42","26.64","119.05","19.44","298.83","424.13"
"18","2020","6","Madhya Pradesh","Rewa","44.45","3.06","214.8","6.35","221.15","69.94","338.6","567.79"
"19","1966","6","Madhya Pradesh","Sidhi","0.7","0.0","0.0","0.74","0.74","0.4","1.8","2.0"
"19","1967","6","Madhya Pradesh","Sidhi","0.6","0.0","0.0","0.56","0.56","0.3","1.5","1.5"
"19","1968","6","Madhya Pradesh","Sidhi","0.8","0.0","0.0","0.91","0.91","0.0","1.7","1.7"
"19","1969","6","Madhya Pradesh","Sidhi","0.5","0.0","0.0","0.96","0.96","0.1","1.6","1.6"
"19","1970","6","Madhya Pradesh","Sidhi","0.8","0.1","0.0","1.02","1.02","0.3","2.2","2.2"
"19","1971","6","Madhya Pradesh","Sidhi","1.1","0.2","0.0","1.22","1.22","0.4","2.9","2.9"
"19","1972","6","Madhya Pradesh","Sidhi","1.4","0.1","0.0","1.26","1.26","0.4","3.2","3.2"
"19","1973","6","Madhya Pradesh","Sidhi","1.1","0.2","0.0","1.32","1.32","0.5","3.1","3.1"
"19","1974","6","Madhya Pradesh","Sidhi","0.7","0.1","0.0","1.55","1.55","0.6","3.0","3.0"
"19","1975","6","Madhya Pradesh","Sidhi","1.5","0.1","0.04","1.91","1.95","0.7","4.2","4.2"
"19","1976","6","Madhya Pradesh","Sidhi","2.0","0.2","0.06","2.31","2.37","1.3","5.9","5.9"
"19","1977","6","Madhya Pradesh","Sidhi","2.2","0.2","0.1","2.9","3.0","1.2","6.6","6.6"
"19","1978","6","Madhya Pradesh","Sidhi","3.6","0.2","0.2","2.52","2.72","1.2","7.7","7.8"
"19","1979","6","Madhya Pradesh","Sidhi","3.6","0.2","0.22","2.87","3.09","1.2","8.1","8.2"
"19","1980","6","Madhya Pradesh","Sidhi","4.8","0.1","0.3","3.85","4.15","1.2","10.3","10.3"
"19","1981","6","Madhya Pradesh","Sidhi","5.7","0.2","0.3","3.93","4.23","1.1","11.3","11.3"
"19","1982","6","Madhya Pradesh","Sidhi","7.7","0.1","0.48","3.89","4.37","1.6","14.3","14.3"
"19","1983","6","Madhya Pradesh","Sidhi","7.5","0.1","0.83","3.85","4.68","1.5","14.6","14.6"
"19","1984","6","Madhya Pradesh","Sidhi","8.7","0.1","1.11","3.29","4.4","3.1","16.4","16.4"
"19","1985","6","Madhya Pradesh","Sidhi","9.9","0.2","1.71","3.9","5.61","1.9","18.2","18.2"
"19","1986","6","Madhya Pradesh","Sidhi","8.4","0.1","1.24","4.84","6.08","2.5","17.2","17.2"
"19","1987","6","Madhya Pradesh","Sidhi","9.0","0.2","1.83","3.94","5.77","2.6","18.0","18.0"
"19","1988","6","Madhya Pradesh","Sidhi","10.0","0.2","2.8","4.7","7.5","2.9","22.4","22.4"
"19","1989","6","Madhya Pradesh","Sidhi","10.5","0.1","3.1","5.1","8.2","2.4","21.2","24.3"
"19","1990","6","Madhya Pradesh","Sidhi","10.1","-1.0","3.3","8.2","12.5","1.8","26.6","26.6"
"19","1991","6","Madhya Pradesh","Sidhi","12.06","-1.0","4.16","11.22","16.38","4.18","34.84","34.84"
"19","1992","6","Madhya Pradesh","Sidhi","13.27","-1.0","4.13","13.11","18.24","5.03","38.82","38.82"
"19","1993","6","Madhya Pradesh","Sidhi","13.32","-1.0","3.64","15.17","19.81","4.86","40.32","40.32"
"19","1994","6","Madhya Pradesh","Sidhi","12.83","-1.0","5.05","16.92","22.97","7.67","45.77","45.77"
"19","1995","6","Madhya Pradesh","Sidhi","13.33","0.01","5.08","18.15","24.22","5.42","45.98","45.98"
"19","1996","6","Madhya Pradesh","Sidhi","10.95","-1.0","5.63","19.67","26.3","6.58","46.31","46.31"
"19","1997","6","Madhya Pradesh","Sidhi","13.15","-1.0","5.85","19.2","26.05","5.11","47.26","47.26"
"19","1998","6","Madhya Pradesh","Sidhi","11.57","-1.0","6.25","21.38","28.63","6.42","49.19","49.19"
"19","1999","6","Madhya Pradesh","Sidhi","11.07","-1.0","7.34","22.89","31.23","7.36","52.23","52.23"
"19","2000","6","Madhya Pradesh","Sidhi","12.55","-1.0","7.57","24.07","32.64","8.27","56.03","56.03"
"19","2001","6","Madhya Pradesh","Sidhi","13.03","-1.0","9.24","25.06","35.3","9.84","60.62","60.62"
"19","2002","6","Madhya Pradesh","Sidhi","11.67","-1.0","9.63","25.59","36.22","8.89","59.19","59.19"
"19","2003","6","Madhya Pradesh","Sidhi","11.75","-1.0","9.95","25.52","36.47","10.04","60.71","60.71"
