Dist Code,State Code,State Name,Dist Name,Year,PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),KHARIF_RAIN_MM,RABI_RAIN_MM,PEARL MILLET IRRIGATED AREA (1000 ha),CANALS AREA (1000 ha),TUBE WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),KHARIF_TMAX,KHARIF_TMIN,RABI_TMAX,RABI_TMIN,ANNUAL_TMAX,ANNUAL_TMIN,DIURNAL_TEMP_RANGE,N_KG_PER_HA,P_KG_PER_HA,K_KG_PER_HA,NPK_TOTAL_KG_PER_HA,FERT_KHARIF_TONS,FERT_RABI_TONS,GROWING_PERIOD_DAYS,SOIL_TYPE_DOMINANT,ANNUAL NORMAL RAINFALL (Millimeters),PEARL_MILLET_STATE_PRICE,FERT_DATA_AVAILABLE
112,7,Maharashtra,Osmanabad,1980,23.8,5.4,226.89,721.7,689.1,11.6,1.3,0.0,0.0,61.7,84.8,102.9,1101.2,1211.3,110.0,30.8,20.855,30.794,17.408,32.794166666666676,20.24833333333333,12.545833333333345,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,139.9,0
112,7,Maharashtra,Osmanabad,1981,22.1,10.4,470.59,823.2,648.2,132.4,1.2,0.0,0.0,83.0,105.9,127.6,1105.5,1231.1,111.36,30.639999999999997,21.2625,30.218,16.354,32.339999999999996,19.666666666666668,12.673333333333328,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,134.8,0
112,7,Maharashtra,Osmanabad,1982,22.6,8.6,380.53,638.4,472.29999999999995,95.29999999999998,1.6,0.0,0.0,75.7,95.6,116.9,1064.9,1195.4,112.25,30.990000000000002,21.6125,30.354000000000003,17.73,32.33916666666667,20.249999999999996,12.089166666666674,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,141.8,0
112,7,Maharashtra,Osmanabad,1983,25.8,9.6,372.09,1022.1,881.8,122.10000000000001,1.2,0.0,0.0,75.0,100.3,130.1,1119.5,1253.7,111.99,31.154999999999998,21.825000000000003,29.637999999999998,15.915999999999997,32.16083333333333,19.7225,12.438333333333329,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,135.8,0
112,7,Maharashtra,Osmanabad,1984,22.5,7.1,315.56,495.5,361.29999999999995,134.1,0.0,0.0,0.0,111.8,135.5,173.5,1122.7,1262.1,112.42,30.365,20.9125,30.368000000000002,16.183999999999997,32.47416666666667,19.643333333333334,12.830833333333334,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,143.8,0
112,7,Maharashtra,Osmanabad,1985,20.8,4.1,197.12,567.2,443.4,97.6,0.0,0.0,0.0,121.1,133.3,170.6,1055.0,1248.4,118.33,30.73,20.955,30.904000000000003,15.952000000000002,32.829166666666666,19.520833333333332,13.308333333333334,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,160.0,0
112,7,Maharashtra,Osmanabad,1986,20.0,4.0,200.0,492.6,443.0,38.2,0.0,0.0,0.0,79.3,108.7,138.4,1090.6,1327.5,121.72,31.1625,20.884999999999998,31.248,16.528000000000002,33.07749999999999,19.682499999999997,13.394999999999996,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,163.5,0
112,7,Maharashtra,Osmanabad,1987,19.0,10.0,526.32,786.9,525.9000000000001,218.0,0.0,0.0,0.0,104.7,130.6,165.4,1151.9,1416.4,122.96,32.0575,21.555,30.982,16.755999999999997,33.23166666666666,19.850833333333334,13.380833333333328,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,166.0,0
112,7,Maharashtra,Osmanabad,1988,25.7,7.2,280.16,992.8,966.1,11.299999999999999,0.0,0.0,0.0,146.3,172.5,238.6,1167.8,1487.8,127.4,31.362500000000004,20.9825,31.046000000000003,16.34,33.009166666666665,19.7525,13.256666666666664,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,166.0,0
112,7,Maharashtra,Osmanabad,1989,22.8,12.3,539.47,709.8,541.7,0.0,0.0,0.0,0.0,171.5,201.0,258.1,1175.5,1447.8,123.16,30.464999999999996,20.585,31.028,15.770000000000001,32.6175,19.120833333333334,13.496666666666666,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,190.0,0
112,7,Maharashtra,Osmanabad,1990,21.5,8.8,409.3,1087.1,676.5,231.0,1.3,0.0,0.0,244.8,280.7,357.6,1163.0,1460.5,125.58,30.152500000000003,20.5775,31.0,16.52,32.28916666666667,19.360833333333336,12.928333333333331,9.67,5.8,2.84,18.32,2105.0,6451.0,171.0,VERTIC,809.0,216.0,1
112,7,Maharashtra,Osmanabad,1991,21.6,4.3,199.07,476.3,420.3,20.9,0.0,0.0,0.0,137.9,176.4,224.9,1041.2,1322.7,127.04,30.735,21.0075,31.016000000000002,15.920000000000002,32.79833333333333,19.495833333333334,13.302499999999998,9.35,5.82,2.16,17.33,1432.0,3648.0,171.0,VERTIC,809.0,364.0,1
112,7,Maharashtra,Osmanabad,1992,17.8,13.0,730.34,518.6,436.6,59.400000000000006,0.0,0.0,0.0,157.6,225.0,279.1,1044.3,1324.4,126.82,31.1725,21.442500000000003,30.514,15.857999999999999,32.68833333333333,19.535,13.153333333333332,9.97,6.2,2.3,18.46,1432.0,3648.0,171.0,VERTIC,809.0,234.0,1
112,7,Maharashtra,Osmanabad,1993,20.6,17.1,830.1,818.5,546.7,236.7,0.0,0.0,0.0,161.9,231.0,286.6,1037.9,1360.2,131.05,30.8425,21.564999999999998,30.558,16.074,32.512499999999996,19.656666666666666,12.85583333333333,11.65,3.97,1.01,16.63,1722.0,6764.0,171.0,VERTIC,809.0,279.0,1
112,7,Maharashtra,Osmanabad,1994,18.7,10.5,561.5,436.2,294.50000000000006,116.2,0.0,0.0,0.0,162.4,231.7,287.4,1032.0,1380.8,133.8,29.9675,20.5675,30.662,15.758,32.400000000000006,19.210833333333333,13.189166666666672,8.98,4.34,1.79,15.11,1531.0,3092.0,171.0,VERTIC,809.0,313.0,1
112,7,Maharashtra,Osmanabad,1995,24.5,15.8,644.9,782.5,499.6,220.3,0.0,0.0,0.0,128.9,156.6,195.3,1035.9,1382.9,133.5,31.6575,21.7025,30.894,15.751999999999999,32.87833333333334,19.365,13.513333333333339,14.7,9.85,3.31,27.85,4999.0,11569.0,171.0,VERTIC,809.0,313.0,1
112,7,Maharashtra,Osmanabad,1996,27.6,20.6,746.38,865.5,756.3000000000001,97.5,0.0,0.0,0.0,165.9,193.5,195.3,1061.9,1417.6,133.5,31.0975,21.095000000000002,30.974,16.188000000000002,32.96333333333334,19.631666666666664,13.331666666666674,14.01,5.65,1.64,21.3,2797.0,8855.0,171.0,VERTIC,809.0,358.0,1
112,7,Maharashtra,Osmanabad,1997,27.1,8.9,328.41,636.7,395.09999999999997,175.4,0.0,0.0,0.0,154.9,184.6,231.4,1176.1,1507.8,128.2,30.9325,21.252499999999998,30.712,16.454,32.57333333333334,19.469166666666666,13.104166666666671,12.24,6.74,4.42,23.41,934.0,4457.0,171.0,VERTIC,809.0,423.0,1
112,7,Maharashtra,Osmanabad,1998,27.5,13.3,483.64,1260.0,1024.9,223.0,0.0,0.0,0.0,175.3,204.4,240.7,1172.5,1458.9,124.43,31.48,21.905,30.657999999999998,16.6,33.00583333333333,20.145833333333332,12.859999999999996,14.925,10.07,4.705,29.455,3395.0,8773.0,171.0,VERTIC,809.0,430.0,1
112,7,Maharashtra,Osmanabad,1999,29.2,13.7,469.18,709.8,541.7,104.3,0.0,0.0,0.0,192.5,222.8,258.4,1184.0,1471.3,124.27,30.295,20.7925,30.996,15.809999999999999,32.589166666666664,19.333333333333336,13.255833333333328,14.925,10.07,4.705,29.455,3395.0,8773.0,171.0,VERTIC,809.0,471.0,1
112,7,Maharashtra,Osmanabad,2000,29.8,18.3,614.09,804.1,692.3,88.6,0.0,0.0,0.0,105.2,162.6,200.4,1301.0,1643.3,126.31,30.5775,20.825,31.151999999999997,16.328,32.67666666666667,19.403333333333332,13.273333333333337,13.06,9.49,7.12,29.67,4422.0,14167.0,171.0,VERTIC,809.0,463.0,1
112,7,Maharashtra,Osmanabad,2001,28.0,8.6,307.14,561.5,430.9,103.49999999999999,0.0,0.0,0.0,105.7,163.5,201.5,1022.9,1480.9,144.77,31.09,21.362499999999997,31.218,16.77,32.97083333333334,19.89666666666667,13.07416666666667,15.15,9.52,3.18,27.86,2593.0,7403.0,171.0,VERTIC,809.0,521.0,1
112,7,Maharashtra,Osmanabad,2002,29.8,14.0,469.8,568.3,457.9,75.7,0.0,0.0,0.0,106.0,163.2,201.5,1017.3,1478.9,145.38,31.165000000000003,21.44,31.339999999999996,16.892,33.214999999999996,20.1425,13.072499999999998,14.31,9.21,5.71,29.24,1176.0,5559.0,171.0,VERTIC,809.0,515.0,1
112,7,Maharashtra,Osmanabad,2003,27.8,9.1,327.34,480.9,432.7,20.900000000000002,0.0,0.0,0.0,111.8,138.9,170.6,1003.4,1473.6,146.86,31.659999999999997,21.932499999999997,31.936,17.49,33.67916666666666,20.605,13.07416666666666,6.4,6.14,1.07,13.61,1096.0,3134.0,171.0,VERTIC,809.0,526.0,1
112,7,Maharashtra,Osmanabad,2004,26.6,10.5,394.74,709.3,499.1,125.3,0.0,0.0,0.0,111.8,138.9,170.6,1000.7,1440.8,143.98,31.07,21.345,31.014,16.564,32.99666666666667,19.921666666666667,13.075000000000003,13.38,10.29,2.41,26.07,3006.0,7687.0,171.0,VERTIC,809.0,500.0,1
112,7,Maharashtra,Osmanabad,2005,26.1,11.8,452.11,860.8,813.3,31.5,0.0,0.0,0.0,111.8,138.9,170.6,997.3,1482.5,148.65,31.097500000000004,21.3675,30.406,15.958000000000002,32.645833333333336,19.57083333333333,13.075000000000006,16.33,12.68,4.26,33.28,4742.0,12033.0,171.0,VERTIC,809.0,561.0,1
112,7,Maharashtra,Osmanabad,2006,25.9,12.6,486.49,636.9,556.2,55.6,0.0,0.0,0.0,111.8,138.9,170.6,998.2,1441.8,144.44,30.775000000000002,21.0425,30.927999999999997,16.48,32.58916666666667,19.514166666666664,13.075000000000006,20.16,16.23,5.27,41.66,4512.0,12437.0,171.0,VERTIC,809.0,605.0,1
112,7,Maharashtra,Osmanabad,2007,26.2,13.23,504.96,621.0,620.1,0.0,0.0,0.0,0.0,111.8,138.9,170.6,998.0,1458.4,146.13,31.017500000000002,21.292499999999997,31.228,16.782,33.01583333333333,19.944166666666668,13.071666666666665,17.98,12.83,5.43,36.24,1899.0,6285.0,171.0,VERTIC,809.0,635.0,1
112,7,Maharashtra,Osmanabad,2008,22.1,10.0,452.49,771.2,683.1,18.400000000000002,0.0,0.0,0.0,111.8,138.9,170.6,999.4,1470.7,147.16,31.2525,21.527500000000003,31.024,16.578,32.872499999999995,19.8,13.072499999999994,20.97,17.11,6.91,44.99,4433.0,13779.0,171.0,VERTIC,809.0,800.0,1
112,7,Maharashtra,Osmanabad,2009,21.6,9.5,439.81,713.6,591.1,93.2,0.0,0.0,0.0,111.8,138.9,170.6,996.6,1564.6,156.99,31.8275,22.0975,31.583999999999996,17.136000000000003,33.578333333333326,20.504166666666663,13.074166666666663,23.08,22.06,9.21,54.35,4923.0,14734.0,171.0,VERTIC,809.0,870.0,1
112,7,Maharashtra,Osmanabad,2010,20.9,8.9,425.84,,,,0.0,0.0,0.0,111.8,138.9,170.6,996.8,1663.7,166.9,30.942500000000003,21.2125,31.308000000000003,16.858,33.36333333333334,20.288333333333334,13.075000000000003,25.75,23.08,11.68,60.51,6112.0,18570.0,171.0,VERTIC,809.0,948.0,1
112,7,Maharashtra,Osmanabad,2011,20.6,11.5,558.25,,,,0.0,0.0,0.0,111.8,138.9,170.6,996.2,1359.8,136.5,31.057499999999997,21.330000000000002,31.098000000000003,16.65,32.81166666666667,19.738333333333333,13.073333333333334,41.51,28.84,8.5,78.85,8546.0,23188.0,171.0,VERTIC,809.0,1130.0,1
112,7,Maharashtra,Osmanabad,2012,21.0,7.87,374.76,440.3,355.5,56.8,0.0,0.0,0.0,111.8,138.9,170.6,992.8,1674.5,168.66,31.7225,21.9925,31.413999999999998,16.968,33.34916666666667,20.27583333333333,13.073333333333338,27.55,15.32,5.17,48.04,5092.0,16546.0,171.0,VERTIC,809.0,1264.0,1
112,7,Maharashtra,Osmanabad,2013,20.4,13.3,651.96,736.2,636.4,70.4,0.0,0.0,0.0,111.8,138.9,170.6,993.6,1731.9,174.31,30.685000000000002,20.9525,31.215999999999998,16.77,32.98499999999999,19.910000000000004,13.074999999999989,24.82,14.66,4.99,44.46,6025.0,18301.0,171.0,VERTIC,809.0,1405.5,1
112,7,Maharashtra,Osmanabad,2014,20.2,4.8,237.62,622.5,443.29999999999995,89.30000000000001,0.0,0.0,0.0,111.8,138.9,170.6,986.1,1686.0,170.98,31.9375,22.207499999999996,31.770000000000003,17.323999999999998,33.26583333333333,20.1925,13.073333333333334,24.89,17.83,7.32,50.03,5385.0,16450.0,171.0,VERTIC,809.0,1384.5,1
112,7,Maharashtra,Osmanabad,2015,12.5,2.0,160.0,476.5,336.20000000000005,61.2,0.0,0.0,0.0,111.8,138.9,170.6,956.0,1496.6,156.55,32.4025,22.207499999999996,31.872000000000003,18.174,33.51583333333333,20.546666666666667,12.969166666666666,17.26,15.72,5.73,38.7,3784.0,8691.0,171.0,VERTIC,809.0,1468.5,1
113,7,Maharashtra,Buldhana,1966,5.0,1.0,200.0,714.8,614.3,77.0,0.0,0.0,0.0,15.1,15.7,15.9,679.2,709.7,104.49,31.955000000000002,23.267500000000002,31.034000000000002,16.407999999999998,33.17333333333333,20.409166666666668,12.764166666666664,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,78.55000000000001,0
113,7,Maharashtra,Buldhana,1967,7.0,3.0,428.57,653.3,548.8,87.2,0.0,0.0,0.0,16.5,16.8,16.9,680.0,707.6,104.06,30.9775,22.82,30.890000000000004,16.163999999999998,32.79750000000001,20.285,12.512500000000006,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,84.5,0
113,7,Maharashtra,Buldhana,1968,9.2,1.0,108.7,712.1,630.9000000000001,55.0,0.9,0.0,0.0,17.2,20.2,20.2,691.1,712.9,103.15,31.652500000000003,22.8125,29.894,15.080000000000002,32.53666666666666,19.573333333333334,12.963333333333328,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,76.45,0
113,7,Maharashtra,Buldhana,1969,10.1,3.3,326.73,783.4,743.7,39.1,0.1,0.0,0.0,14.4,15.6,17.6,698.5,723.5,103.58,31.139999999999997,22.5725,31.046000000000003,16.4,33.2425,20.6,12.642499999999998,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,79.75,0
113,7,Maharashtra,Buldhana,1970,10.4,2.3,221.15,922.5,886.3999999999999,19.2,0.2,0.0,0.0,10.2,11.2,14.7,685.4,719.4,104.96,30.54,22.365000000000002,30.284000000000002,15.144,32.53166666666667,19.961666666666666,12.570000000000007,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,76.0,0
113,7,Maharashtra,Buldhana,1971,8.0,0.6,75.0,511.5,420.6,65.89999999999999,0.0,0.0,0.0,15.1,16.4,20.5,696.6,734.0,105.37,30.580000000000002,22.939999999999998,29.538000000000004,14.972,32.17166666666667,19.799166666666668,12.372499999999999,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,80.0,0
113,7,Maharashtra,Buldhana,1972,11.5,2.1,182.61,517.7,496.7,19.6,0.0,0.0,0.0,16.2,17.9,20.9,685.1,726.8,106.09,31.887500000000003,23.012500000000003,30.402000000000005,15.516,33.05500000000001,20.1275,12.927500000000006,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,120.55000000000001,0
113,7,Maharashtra,Buldhana,1973,12.9,3.5,271.32,784.1,728.9,53.300000000000004,0.0,0.0,0.0,18.0,21.1,25.8,707.9,743.2,104.99,30.6875,22.655,30.204,15.746,32.79666666666667,20.500833333333336,12.29583333333333,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,134.2,0
113,7,Maharashtra,Buldhana,1974,14.2,6.2,436.62,628.6,499.3,113.7,0.0,0.0,0.0,18.4,21.5,26.6,698.3,756.8,108.38,31.765,23.19,29.49,14.974,32.65,20.038333333333334,12.611666666666665,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,146.4,0
113,7,Maharashtra,Buldhana,1975,14.0,4.2,300.0,885.4,789.0999999999999,88.2,0.0,0.0,0.0,17.8,24.8,30.3,692.5,752.4,108.65,30.595,22.48,29.172000000000004,14.702000000000002,32.041666666666664,19.643333333333334,12.39833333333333,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,114.4,0
113,7,Maharashtra,Buldhana,1976,13.2,4.2,318.18,642.9,558.6,77.3,0.0,0.0,0.0,20.0,24.5,30.0,679.0,741.0,109.13,30.8125,22.3525,30.772,16.694000000000003,32.72166666666667,20.327499999999997,12.394166666666674,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,109.0,0
113,7,Maharashtra,Buldhana,1977,13.9,5.1,366.91,885.2,701.5999999999999,176.2,0.0,0.0,0.0,21.2,25.1,30.9,680.5,742.0,109.04,30.9225,22.785,30.291999999999994,16.738,32.6175,20.7925,11.825,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,111.7,0
113,7,Maharashtra,Buldhana,1978,10.7,4.9,457.94,867.4,714.8000000000001,107.10000000000001,0.0,0.0,0.0,22.7,26.6,32.6,681.9,753.8,110.54,30.557499999999997,22.697499999999998,29.871999999999996,16.718,32.1775,20.649166666666666,11.528333333333336,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,102.6,0
113,7,Maharashtra,Buldhana,1979,9.7,4.4,453.61,961.7,816.4,138.60000000000002,0.0,0.0,0.0,24.5,30.1,37.6,692.3,768.8,111.05,31.815,23.619999999999997,29.939999999999998,17.910000000000004,32.618333333333325,21.207500000000003,11.410833333333322,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,113.3,0
113,7,Maharashtra,Buldhana,1980,9.6,4.1,427.08,767.0,750.3000000000001,16.599999999999998,0.0,0.0,0.0,25.2,28.8,39.8,684.8,771.2,112.62,31.355,22.669999999999998,30.546000000000003,17.498,32.99,21.220833333333335,11.769166666666667,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,139.9,0
113,7,Maharashtra,Buldhana,1981,10.2,5.2,509.8,842.0,753.0,68.89999999999999,0.0,0.0,0.0,22.0,29.8,41.9,684.8,810.2,118.31,31.275000000000002,23.3025,29.689999999999998,16.285999999999998,32.435833333333335,20.68,11.755833333333335,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,134.8,0
113,7,Maharashtra,Buldhana,1982,9.6,3.8,395.83,486.8,402.2,71.1,0.0,0.0,0.0,44.3,49.2,68.9,638.0,728.4,114.17,31.65,23.5475,29.919999999999998,17.844,32.36666666666667,21.22916666666666,11.137500000000006,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,141.8,0
113,7,Maharashtra,Buldhana,1983,8.8,5.1,579.55,974.9,888.8,86.0,0.0,0.0,0.0,29.1,34.9,50.7,691.3,763.0,110.37,31.6925,23.8275,28.828000000000003,15.572,32.027499999999996,20.532500000000002,11.494999999999994,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,135.8,0
113,7,Maharashtra,Buldhana,1984,7.8,2.4,307.69,462.8,346.5,116.3,0.0,0.0,0.0,24.0,24.8,36.4,688.0,761.9,110.74,30.7,22.7,29.695999999999998,15.866,32.43916666666667,20.421666666666663,12.017500000000009,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,143.8,0
113,7,Maharashtra,Buldhana,1985,9.2,3.1,336.96,534.8,441.90000000000003,85.4,0.0,0.0,0.0,19.9,24.0,35.4,636.2,731.1,114.92,31.224999999999998,22.9775,30.282,16.046,32.86916666666666,20.590833333333332,12.278333333333325,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,160.0,0
113,7,Maharashtra,Buldhana,1986,11.0,4.0,363.64,566.5,540.7,25.6,0.0,0.0,0.0,11.3,12.2,17.0,661.8,743.0,112.27,31.587500000000002,22.78,30.768,16.699999999999996,33.10666666666667,20.732499999999998,12.374166666666671,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,163.5,0
113,7,Maharashtra,Buldhana,1987,13.0,7.0,538.46,765.2,573.0,182.29999999999998,0.0,0.0,0.0,17.6,18.0,22.9,710.3,795.6,112.01,32.775000000000006,23.607499999999998,30.645999999999997,16.812,33.401666666666664,20.9125,12.489166666666662,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,166.0,0
113,7,Maharashtra,Buldhana,1988,16.0,5.6,350.0,985.5,900.9,81.8,0.0,0.0,0.0,40.2,40.8,49.1,709.2,811.5,114.42,31.937499999999996,23.1575,30.692,16.468,33.217499999999994,20.912500000000005,12.304999999999989,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,166.0,0
113,7,Maharashtra,Buldhana,1989,13.5,6.8,503.7,859.1,815.3000000000001,19.7,0.0,0.0,0.0,29.9,37.4,45.8,709.1,832.2,117.36,31.0425,22.444999999999997,30.536,15.824000000000002,32.69416666666667,20.0725,12.621666666666666,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,190.0,0
113,7,Maharashtra,Buldhana,1990,12.8,7.7,601.56,995.8,821.7,132.2,0.0,0.0,0.0,28.7,37.0,45.2,708.6,856.2,120.83,30.4375,22.4225,30.554000000000002,16.588,32.24333333333334,20.325,11.91833333333334,31.57,16.47,4.35,52.39,4898.0,13978.0,185.0,VERTIC,901.0,216.0,1
113,7,Maharashtra,Buldhana,1991,14.5,2.9,200.0,506.4,491.90000000000003,13.2,0.0,0.0,0.0,21.3,28.3,35.5,685.2,788.2,115.03,31.287499999999998,23.0,30.502,16.05,32.84166666666666,20.56083333333333,12.28083333333333,27.97,13.58,3.9,45.44,2627.0,8265.0,185.0,VERTIC,901.0,364.0,1
113,7,Maharashtra,Buldhana,1992,16.8,10.4,619.05,760.4,664.4000000000001,96.0,0.0,0.0,0.0,31.2,41.7,54.1,701.7,818.3,116.62,31.745,23.544999999999998,29.896000000000004,15.998,32.7125,20.668333333333333,12.044166666666666,26.94,13.08,3.76,43.77,2627.0,8265.0,185.0,VERTIC,901.0,234.0,1
113,7,Maharashtra,Buldhana,1993,13.3,7.3,548.87,735.5,666.3,57.2,0.0,0.0,0.0,31.6,42.3,54.9,701.5,830.8,118.43,31.41,23.587500000000002,30.226,16.229999999999997,32.6325,20.759166666666665,11.873333333333335,34.02,11.79,2.14,47.95,4202.0,13249.0,185.0,VERTIC,901.0,279.0,1
113,7,Maharashtra,Buldhana,1994,11.8,8.3,703.39,698.2,605.9,55.9,0.0,0.0,0.0,31.7,42.4,55.0,700.1,846.5,120.91,30.069999999999997,22.2875,30.162,15.986,32.2875,20.198333333333334,12.089166666666667,37.0,13.62,3.8,54.43,5115.0,16633.0,185.0,VERTIC,901.0,313.0,1
113,7,Maharashtra,Buldhana,1995,13.3,9.9,744.36,618.2,520.3,63.199999999999996,0.0,0.0,0.0,37.2,38.2,49.1,699.8,822.6,117.55,32.265,23.915000000000003,30.386000000000003,16.07,32.873333333333335,20.576666666666668,12.296666666666667,43.32,19.78,5.66,68.77,9227.0,23529.0,185.0,VERTIC,901.0,313.0,1
113,7,Maharashtra,Buldhana,1996,7.0,5.3,757.14,720.0,605.6999999999999,112.0,0.0,0.0,0.0,36.1,37.8,49.1,698.3,814.1,116.58,31.4875,23.172500000000003,30.607999999999997,16.426,33.075,20.849166666666665,12.225833333333338,39.06,12.42,2.36,53.84,3936.0,14454.0,185.0,VERTIC,901.0,358.0,1
113,7,Maharashtra,Buldhana,1997,10.9,4.6,422.02,1021.6,734.2,287.4,0.0,0.0,0.0,37.5,39.5,46.8,659.6,827.1,125.39,31.0875,22.912499999999998,29.951999999999998,16.346000000000004,32.321666666666665,20.320000000000004,12.001666666666662,44.83,21.08,3.65,69.56,3406.0,12668.0,185.0,VERTIC,901.0,423.0,1
113,7,Maharashtra,Buldhana,1998,5.5,2.9,527.27,1122.9,947.2,150.7,0.0,0.0,0.0,39.5,45.8,52.9,654.7,839.1,128.17,32.055,24.002499999999998,30.198,16.604,33.053333333333335,21.169999999999998,11.883333333333336,48.7,29.365000000000002,6.63,81.03999999999999,8603.5,23189.0,185.0,VERTIC,901.0,430.0,1
113,7,Maharashtra,Buldhana,1999,7.5,3.8,506.67,695.6,547.4,144.8,0.0,0.0,0.0,35.5,37.9,45.2,628.5,811.9,129.18,30.784999999999997,22.705,30.406,15.866,32.68833333333334,20.394166666666667,12.294166666666673,48.7,29.365000000000002,6.63,81.03999999999999,8603.5,23189.0,185.0,VERTIC,901.0,471.0,1
113,7,Maharashtra,Buldhana,2000,7.9,4.9,620.25,340.9,301.1,18.1,0.0,0.0,0.0,26.4,40.9,50.5,690.5,836.6,121.16,31.147499999999997,22.875,31.125999999999998,16.409999999999997,32.971666666666664,20.5075,12.464166666666664,40.73,22.97,5.09,68.8,7068.0,15097.0,185.0,VERTIC,901.0,463.0,1
113,7,Maharashtra,Buldhana,2001,7.8,2.9,371.79,788.5,532.6,246.0,0.0,0.0,0.0,26.6,41.2,50.8,684.2,851.8,124.5,31.2075,22.985,30.794,16.826,32.84666666666667,20.7275,12.119166666666672,47.1,22.5,4.58,74.19,6434.0,19907.0,185.0,VERTIC,901.0,521.0,1
113,7,Maharashtra,Buldhana,2002,5.7,3.6,631.58,999.1,956.8,42.3,0.0,0.0,0.0,26.7,41.1,50.8,685.6,850.2,124.01,31.247500000000002,23.0225,31.042,17.072000000000003,33.14416666666667,21.0225,12.12166666666667,50.3,29.39,6.64,86.33,9080.0,29242.0,185.0,VERTIC,901.0,515.0,1
113,7,Maharashtra,Buldhana,2003,4.2,1.9,452.38,705.5,680.9,10.2,0.0,0.0,0.0,24.0,28.8,37.6,684.2,847.2,123.82,31.494999999999997,23.270000000000003,31.387999999999998,17.419999999999998,33.36166666666667,21.24166666666667,12.120000000000001,41.07,21.75,3.16,65.98,5859.0,15891.0,185.0,VERTIC,901.0,526.0,1
113,7,Maharashtra,Buldhana,2004,4.2,1.9,452.38,616.3,530.1999999999999,54.39999999999999,0.0,0.0,0.0,24.0,28.8,37.6,668.4,837.9,125.36,31.575,23.355,30.532,16.566,33.181666666666665,21.0625,12.119166666666665,39.79,29.34,6.62,75.75,6088.0,13939.0,185.0,VERTIC,901.0,500.0,1
113,7,Maharashtra,Buldhana,2005,4.2,2.1,500.0,574.0,500.70000000000005,61.7,0.0,0.0,0.0,24.0,28.8,37.6,662.2,667.5,100.8,32.120000000000005,23.895,29.808,15.836000000000002,32.818333333333335,20.69666666666667,12.121666666666666,55.61,35.17,9.2,99.98,9573.0,22895.0,185.0,VERTIC,901.0,561.0,1
