Dist Code,State Code,State Name,Dist Name,Year,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),KHARIF_RAIN_MM,RABI_RAIN_MM,RICE IRRIGATED AREA (1000 ha),CANALS AREA (1000 ha),TUBE WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),KHARIF_TMAX,KHARIF_TMIN,RABI_TMAX,RABI_TMIN,ANNUAL_TMAX,ANNUAL_TMIN,DIURNAL_TEMP_RANGE,N_KG_PER_HA,P_KG_PER_HA,K_KG_PER_HA,NPK_TOTAL_KG_PER_HA,FERT_KHARIF_TONS,FERT_RABI_TONS,GROWING_PERIOD_DAYS,SOIL_TYPE_DOMINANT,ANNUAL NORMAL RAINFALL (Millimeters),RICE_STATE_PRICE,FERT_DATA_AVAILABLE
119,7,Maharashtra,Bhandara,1995,330.3,482.9,1462.0,1197.3,1014.5999999999999,116.20000000000002,158.5,0.0,0.0,28.6,198.6,228.2,368.8,456.3,123.73,32.777499999999996,25.3725,29.176,15.540000000000001,32.475,20.7775,11.697500000000002,51.37,15.4,4.79,71.56,1391.0,7959.0,200.0,VERTIC,1349.0,390.0,1
119,7,Maharashtra,Bhandara,1996,283.0,383.3,1354.42,825.5,705.8,97.5,141.6,0.0,0.0,25.2,192.1,228.2,339.9,415.0,122.09,32.295,25.067499999999995,29.726,15.660000000000002,32.99666666666667,21.095,11.90166666666667,61.12,23.5,6.18,90.79,1811.0,8412.0,200.0,VERTIC,1349.0,405.0,1
119,7,Maharashtra,Bhandara,1997,286.7,359.5,1253.92,1675.0,997.4,608.9,186.5,0.0,0.0,26.7,192.5,221.3,283.8,448.0,157.86,32.2825,24.7575,29.003999999999998,15.725999999999999,32.3225,20.67083333333333,11.651666666666667,56.31,18.25,0.94,75.5,1906.0,7111.0,200.0,VERTIC,1349.0,485.0,1
119,7,Maharashtra,Bhandara,1998,324.9,386.9,1190.83,1311.2,1057.1,216.1,188.0,0.0,0.0,27.5,193.3,217.7,349.8,472.2,134.99,32.85,25.515,29.688,15.756,33.0675,21.156666666666663,11.91083333333334,56.22,20.585,5.484999999999999,83.94,1794.5,6462.5,200.0,VERTIC,1349.0,478.0,1
119,7,Maharashtra,Bhandara,1999,336.7,476.4,1414.91,1348.4,1179.6,140.5,202.0,0.0,0.0,41.1,212.4,236.4,350.4,474.4,135.39,31.7575,24.177500000000002,29.560000000000002,15.284,32.85,20.5775,12.2725,56.22,20.585,5.484999999999999,83.94,1794.5,6462.5,200.0,VERTIC,1349.0,479.0,1
119,7,Maharashtra,Bhandara,2000,325.7,306.6,941.36,2328.2,2261.6,18.0,163.9,0.0,0.0,123.5,190.1,234.5,360.5,421.3,116.87,31.815,24.2,30.342000000000002,15.758,33.0075,20.68083333333333,12.326666666666672,35.78,19.31,7.22,62.31,1432.0,5374.0,200.0,VERTIC,1349.0,501.0,1
119,7,Maharashtra,Bhandara,2001,327.6,442.0,1349.21,1381.1,1168.1,133.20000000000002,174.8,0.0,0.0,124.1,191.1,235.8,364.4,433.8,119.05,31.775,24.1275,30.022,16.038,32.912499999999994,20.814166666666665,12.09833333333333,33.01,19.15,6.86,59.02,1284.0,4328.0,200.0,VERTIC,1349.0,501.0,1
119,7,Maharashtra,Bhandara,2002,344.5,371.3,1077.79,1278.5,1223.8,27.3,183.8,0.0,0.0,124.7,190.9,235.9,364.4,433.8,119.05,32.2175,24.57,29.958,15.974,33.24833333333334,21.15,12.098333333333343,25.95,14.61,4.83,45.4,1605.0,5359.0,200.0,VERTIC,1349.0,519.0,1
119,7,Maharashtra,Bhandara,2003,349.9,538.8,1539.87,1408.9,1369.2,23.5,172.8,0.0,0.0,8.5,142.5,166.2,364.8,439.8,120.56,32.3125,24.665000000000003,29.724,15.744,33.134166666666665,21.038333333333334,12.095833333333331,31.5,16.69,5.08,53.28,1982.0,6296.0,200.0,VERTIC,1349.0,510.0,1
119,7,Maharashtra,Bhandara,2004,329.7,224.5,680.92,781.7,706.8,53.7,173.0,0.0,0.0,8.5,142.5,166.2,357.5,418.4,117.03,32.2825,24.637499999999996,29.302000000000003,15.318000000000001,32.8925,20.795833333333334,12.096666666666664,29.28,15.68,5.09,50.05,1360.0,4136.0,200.0,VERTIC,1349.0,529.0,1
119,7,Maharashtra,Bhandara,2005,361.5,577.5,1597.51,1797.5,1524.2,248.5,192.2,0.0,0.0,8.5,142.5,166.2,361.2,472.6,130.84,33.0025,25.355000000000004,29.098000000000003,15.116000000000003,32.93666666666667,20.839166666666667,12.0975,56.13,29.16,10.33,95.62,1735.0,5567.0,200.0,VERTIC,1349.0,548.0,1
119,7,Maharashtra,Bhandara,2006,378.1,494.3,1307.33,1347.3,1229.0,3.0,200.6,0.0,0.0,8.5,142.5,166.2,361.7,433.9,119.96,32.3025,24.6575,30.406,16.426,32.943333333333335,20.848333333333336,12.094999999999999,71.36,41.32,13.64,126.33,1651.0,5838.0,200.0,VERTIC,1349.0,620.0,1
119,7,Maharashtra,Bhandara,2007,387.0,672.69,1738.22,1009.3,20.1,250.7,207.9,0.0,0.0,8.5,142.5,166.2,361.8,436.5,120.65,32.615,24.97,29.683999999999997,15.697999999999997,33.151666666666664,21.054166666666664,12.0975,76.64,37.17,18.02,131.82,1778.0,6468.0,200.0,VERTIC,1349.0,573.0,1
119,7,Maharashtra,Bhandara,2008,363.9,265.4,729.32,881.5,0.0,487.4,174.9,0.0,0.0,8.5,142.5,166.2,361.5,424.8,117.51,31.9975,24.3525,29.748,15.764000000000001,32.919999999999995,20.822499999999998,12.097499999999997,64.09,21.11,2.97,88.18,860.0,3022.0,200.0,VERTIC,1349.0,766.0,1
119,7,Maharashtra,Bhandara,2009,361.7,381.82,1055.63,928.0,17.9,71.7,157.5,0.0,0.0,8.5,142.5,166.2,361.0,464.4,128.64,33.6425,25.9975,30.644,16.66,34.025000000000006,21.9275,12.097500000000007,60.23,34.95,4.19,99.37,2242.0,6457.0,200.0,VERTIC,1349.0,903.0,1
119,7,Maharashtra,Bhandara,2010,378.6,607.65,1604.99,,,,157.5,0.0,0.0,8.5,142.5,166.2,362.4,475.2,131.13,32.96,25.315,30.002,16.02,33.79666666666667,21.701666666666668,12.094999999999999,74.03,42.85,10.43,127.31,2460.0,8303.0,200.0,VERTIC,1349.0,1023.0,1
119,7,Maharashtra,Bhandara,2011,365.8,633.82,1732.7,,,,157.5,0.0,0.0,8.5,142.5,166.2,361.6,428.3,118.45,32.0775,24.435,29.556,15.573999999999998,32.71833333333334,20.623333333333335,12.095000000000006,81.34,47.44,6.4,135.18,4026.0,11571.0,200.0,VERTIC,1349.0,1341.0,1
119,7,Maharashtra,Bhandara,2012,370.7,734.97,1982.65,1392.8,1306.6000000000001,86.2,157.5,0.0,0.0,8.5,142.5,166.2,360.8,494.0,136.92,32.155,24.5075,29.236,15.254,32.912499999999994,20.815833333333334,12.09666666666666,69.34,39.14,7.82,116.29,2663.0,7752.0,200.0,VERTIC,1349.0,1403.0,1
119,7,Maharashtra,Bhandara,2013,396.1,649.59,1639.96,1764.7,1619.8999999999999,136.9,157.5,0.0,0.0,8.5,142.5,166.2,360.3,496.3,137.75,31.325,23.680000000000003,29.276,15.296000000000001,32.51749999999999,20.421666666666667,12.095833333333324,83.16,36.95,7.0,127.12,3278.0,9151.0,200.0,VERTIC,1349.0,1397.0,1
119,7,Maharashtra,Bhandara,2014,383.8,699.5,1822.56,1012.2,915.4000000000001,40.199999999999996,157.5,0.0,0.0,8.5,142.5,166.2,358.7,493.0,137.44,33.4,25.755000000000003,30.360000000000003,16.378,33.321666666666665,21.225,12.096666666666664,81.16,44.07,7.76,132.99,3715.0,10914.0,200.0,VERTIC,1349.0,1516.0,1
119,7,Maharashtra,Bhandara,2015,370.4,573.8,1549.14,1169.2,1018.6999999999999,16.9,157.5,0.0,0.0,8.5,142.5,166.2,358.9,493.6,137.53,32.480000000000004,25.755000000000003,30.151999999999997,17.166,32.92083333333333,21.553333333333338,11.367499999999989,98.37,47.48,4.73,150.58,5165.0,14176.0,200.0,VERTIC,1349.0,1565.0,1
120,7,Maharashtra,Chandrapur,1966,203.0,165.0,812.81,1334.4,1177.9,79.10000000000001,101.5,0.0,0.0,1.6,105.7,106.1,646.8,692.4,107.05,32.94500000000001,24.8225,30.875999999999998,15.914000000000001,33.811666666666675,20.92833333333333,12.883333333333344,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,79.75,0
120,7,Maharashtra,Chandrapur,1967,225.0,191.0,848.89,1505.6,1253.4,119.5,101.5,0.0,0.0,1.6,108.5,109.0,658.1,702.5,106.75,32.160000000000004,24.47,30.827999999999996,15.766,33.38166666666667,20.68166666666667,12.7,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,93.7,0
120,7,Maharashtra,Chandrapur,1968,229.3,212.0,924.55,1308.2,1078.4,113.1,105.8,0.0,0.0,2.0,109.8,110.6,662.0,710.9,107.39,32.582499999999996,24.3875,30.098000000000003,14.928,33.115833333333335,20.066666666666666,13.049166666666668,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,75.5,0
120,7,Maharashtra,Chandrapur,1969,228.8,243.7,1065.12,1129.8,1077.9,11.2,106.9,0.0,0.0,1.9,110.9,111.7,662.0,715.0,108.01,32.12,24.07,30.942,16.616,33.74333333333333,21.227500000000003,12.51583333333333,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,70.2,0
120,7,Maharashtra,Chandrapur,1970,231.0,256.3,1109.52,1372.9,1306.6,23.6,105.6,0.0,0.0,1.7,108.2,109.5,646.7,702.2,108.58,31.47,23.7575,30.360000000000003,14.782,33.0825,20.296666666666663,12.78583333333334,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,79.0,0
120,7,Maharashtra,Chandrapur,1971,230.3,210.8,915.33,1300.1,1022.2,166.4,107.3,0.0,0.0,2.1,110.7,112.0,654.1,710.1,108.56,31.747500000000002,23.9325,29.426,15.065999999999999,32.43666666666667,20.088333333333335,12.348333333333333,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,93.8,0
120,7,Maharashtra,Chandrapur,1972,226.4,100.1,442.14,773.8,674.4999999999999,85.7,106.4,0.0,0.0,1.7,109.8,111.0,661.9,710.1,107.28,33.08,24.84,30.196000000000005,15.542000000000002,33.63583333333333,20.840833333333332,12.794999999999998,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,,0
120,7,Maharashtra,Chandrapur,1973,232.9,285.3,1224.99,1317.0,1078.3000000000002,234.0,111.6,0.0,0.0,1.7,115.6,117.3,670.5,718.1,107.1,32.1125,24.475,30.32,15.985999999999999,33.62583333333334,21.394166666666667,12.231666666666673,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,,0
120,7,Maharashtra,Chandrapur,1974,230.0,166.5,723.91,902.7,674.0,217.7,110.2,0.0,0.0,2.2,114.0,115.7,695.6,759.4,109.17,32.7175,24.692500000000003,29.718,14.807999999999998,33.325833333333335,20.569999999999997,12.755833333333339,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,264.75,0
120,7,Maharashtra,Chandrapur,1975,251.2,418.0,1664.01,1745.8,1591.9,135.5,119.6,0.0,0.0,2.7,122.2,127.5,695.5,758.5,109.06,31.8275,24.07,29.389999999999997,14.541999999999998,32.90083333333333,20.3075,12.59333333333333,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,171.1,0
120,7,Maharashtra,Chandrapur,1976,239.7,291.2,1214.85,1113.4,1083.2,14.7,117.9,0.0,0.0,3.0,116.7,124.8,659.0,719.0,109.1,31.972499999999997,24.02,30.652000000000005,16.118000000000002,33.36249999999999,20.731666666666666,12.630833333333324,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,129.5,0
120,7,Maharashtra,Chandrapur,1977,241.0,306.3,1270.95,1102.6,1010.3,69.0,116.7,0.0,0.0,2.9,116.9,126.7,662.9,721.1,108.78,32.1375,24.497500000000002,30.144,16.34,33.11583333333333,21.205833333333334,11.909999999999993,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,122.0,0
120,7,Maharashtra,Chandrapur,1978,253.0,318.9,1260.47,1340.8,1231.8,94.39999999999999,119.6,0.0,0.0,3.5,120.0,130.0,690.8,735.2,106.43,31.6425,24.2625,29.677999999999997,16.274,32.73833333333334,21.081666666666667,11.65666666666667,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,106.1,0
120,7,Maharashtra,Chandrapur,1979,250.8,260.1,1037.08,1088.6,958.1000000000001,121.5,115.9,0.0,0.0,3.0,121.8,129.7,698.9,730.0,104.45,32.9125,25.415,29.933999999999997,17.456000000000003,33.24166666666667,21.700000000000003,11.541666666666664,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,116.65,0
120,7,Maharashtra,Chandrapur,1980,253.4,339.7,1340.57,1172.6,1139.3,30.1,127.2,0.0,0.0,3.6,122.2,133.0,689.9,733.8,106.36,32.29,24.2325,30.456,17.165999999999997,33.54083333333333,21.729166666666668,11.811666666666664,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,140.0,0
120,7,Maharashtra,Chandrapur,1981,257.9,361.9,1403.26,1450.5,1339.6999999999998,42.6,124.0,0.0,0.0,3.5,113.1,123.5,680.1,728.5,107.12,32.3175,24.895,29.7,15.947999999999999,33.012499999999996,21.1075,11.904999999999994,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,146.4,0
120,7,Maharashtra,Chandrapur,1982,261.4,318.0,1216.53,936.4,745.6,165.6,116.7,0.0,0.0,4.0,114.9,124.5,673.8,722.3,107.2,32.555,25.130000000000003,29.893999999999995,17.342000000000002,32.98166666666667,21.64166666666667,11.34,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,160.7,0
120,7,Maharashtra,Chandrapur,1983,266.1,426.0,1600.9,1285.9,1208.0,66.10000000000001,112.9,0.0,0.0,3.0,112.5,120.1,700.0,755.4,107.91,32.755,25.3825,29.22,15.606,32.91166666666667,21.235,11.67666666666667,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,162.75,0
120,7,Maharashtra,Chandrapur,1984,263.6,198.5,753.03,793.6,671.1999999999999,109.1,113.5,0.0,0.0,5.6,118.5,122.4,677.1,729.1,107.68,31.945,24.447499999999998,29.907999999999998,15.841999999999999,33.09416666666667,21.032500000000002,12.061666666666671,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,175.75,0
120,7,Maharashtra,Chandrapur,1985,273.1,333.7,1221.9,1059.4,838.9999999999999,204.1,115.9,0.0,0.0,5.5,120.4,124.4,681.9,773.1,113.37,32.1625,24.35,30.410000000000004,15.606,33.5225,21.000833333333336,12.521666666666665,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,185.0,0
120,7,Maharashtra,Chandrapur,1986,279.0,264.0,946.24,1448.0,1272.4,139.7,115.6,0.0,0.0,2.8,139.9,146.8,678.7,783.0,115.37,32.7,24.41,30.689999999999998,16.112000000000002,33.675000000000004,21.074166666666667,12.600833333333338,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,196.3,0
120,7,Maharashtra,Chandrapur,1987,265.0,212.0,800.0,849.2,688.5,140.6,121.6,0.0,0.0,3.2,122.4,127.8,655.1,768.3,117.28,33.730000000000004,25.2175,30.221999999999998,16.125999999999998,33.696666666666665,21.109166666666667,12.587499999999999,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,205.1,0
120,7,Maharashtra,Chandrapur,1988,285.2,440.9,1545.93,1205.1,1061.0,125.6,134.2,0.0,0.0,5.1,133.9,143.5,661.0,794.9,120.26,32.8975,24.515,30.580000000000002,16.018,33.72416666666666,21.257499999999997,12.466666666666665,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,205.9,0
120,7,Maharashtra,Chandrapur,1989,269.1,300.8,1117.8,949.3,883.4,54.0,134.3,0.0,0.0,13.4,125.9,132.4,681.3,783.7,115.03,32.1125,24.205000000000002,30.544,15.442000000000002,33.31916666666667,20.618333333333336,12.700833333333332,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,221.9,0
120,7,Maharashtra,Chandrapur,1990,301.9,346.9,1149.06,1859.7,1522.9,177.20000000000002,129.7,0.0,0.0,5.0,126.7,142.4,688.1,798.6,116.06,31.585,23.9725,30.615999999999996,16.272000000000002,32.891666666666666,20.7425,12.149166666666666,18.72,6.48,2.15,27.35,1257.0,4659.0,164.0,VERTIC,1474.0,249.5,1
120,7,Maharashtra,Chandrapur,1991,295.3,239.5,811.04,1015.1,974.8,18.9,138.1,0.0,0.0,11.3,140.5,152.8,654.9,712.2,108.75,32.2825,24.525,30.708,15.764000000000001,33.53916666666667,21.025833333333335,12.513333333333332,20.98,7.29,2.98,31.25,511.0,2379.0,164.0,VERTIC,1474.0,360.5,1
120,7,Maharashtra,Chandrapur,1992,289.3,384.7,1329.76,1363.0,1304.6,38.599999999999994,131.6,0.0,0.0,4.8,139.1,158.6,668.5,770.1,115.2,32.745,24.985,30.129999999999995,15.613999999999999,33.465833333333336,21.09916666666667,12.366666666666667,19.32,6.71,2.75,28.78,511.0,2379.0,164.0,VERTIC,1474.0,352.5,1
120,7,Maharashtra,Chandrapur,1993,290.1,388.8,1340.23,1157.2,1059.8000000000002,78.1,138.3,0.0,0.0,4.8,140.1,159.7,662.9,777.2,117.24,32.505,25.177500000000002,30.115999999999996,15.774000000000001,33.23916666666667,21.160833333333333,12.078333333333337,23.31,6.67,1.31,31.29,454.0,2697.0,164.0,VERTIC,1474.0,376.5,1
120,7,Maharashtra,Chandrapur,1994,288.2,398.1,1381.33,1675.7,1530.3,130.4,134.3,0.0,0.0,4.8,140.4,160.1,658.8,776.1,117.81,31.354999999999997,23.9125,30.318,15.568000000000001,33.06083333333334,20.662499999999998,12.398333333333344,25.29,10.05,3.53,38.87,953.0,3110.0,164.0,VERTIC,1474.0,390.0,1
120,7,Maharashtra,Chandrapur,1995,291.3,463.9,1592.52,1246.8,929.4000000000001,261.3,142.7,0.0,0.0,11.3,148.1,165.6,657.3,780.8,118.79,33.175,25.205,30.524,15.541999999999998,33.46,20.749166666666664,12.710833333333337,30.94,11.12,3.06,45.13,705.0,3311.0,164.0,VERTIC,1474.0,390.0,1
120,7,Maharashtra,Chandrapur,1996,289.4,378.8,1308.92,781.1,728.8,39.99999999999999,139.7,0.0,0.0,16.4,158.5,165.6,648.5,752.1,115.98,32.82,24.7975,30.714,16.084,33.788333333333334,21.255,12.533333333333335,35.78,10.76,3.75,50.29,506.0,5399.0,164.0,VERTIC,1474.0,405.0,1
120,7,Maharashtra,Chandrapur,1997,280.1,348.1,1242.77,1341.2,864.3,386.3,143.9,0.0,0.0,18.3,161.3,176.1,597.3,741.7,124.18,32.605,24.8925,30.252,16.125999999999998,33.222500000000004,20.906666666666666,12.315833333333337,33.11,13.35,0.1,46.56,784.0,3041.0,164.0,VERTIC,1474.0,485.0,1
120,7,Maharashtra,Chandrapur,1998,278.3,325.6,1169.96,1197.2,998.6000000000001,151.39999999999998,149.2,0.0,0.0,19.4,162.3,178.2,616.7,777.0,125.99,33.1625,25.544999999999998,30.426,16.484,33.71,21.62166666666666,12.088333333333342,39.120000000000005,23.895,4.9350000000000005,68.185,1683.0,5712.5,164.0,VERTIC,1474.0,478.0,1
120,7,Maharashtra,Chandrapur,1999,288.5,416.6,1444.02,1097.1,943.7,128.6,146.0,0.0,0.0,21.7,163.9,179.2,621.4,779.7,125.47,31.9175,24.3725,30.572000000000003,15.554000000000002,33.40416666666666,20.93916666666667,12.464999999999993,39.120000000000005,23.895,4.9350000000000005,68.185,1683.0,5712.5,164.0,VERTIC,1474.0,479.0,1
120,7,Maharashtra,Chandrapur,2000,287.1,230.9,804.25,687.4,583.4999999999999,34.5,131.6,0.0,0.0,89.2,137.9,170.0,615.0,698.7,113.61,32.0325,24.247500000000002,30.96,16.3,33.519999999999996,21.044166666666666,12.47583333333333,38.65,20.28,4.13,63.06,1450.0,5991.0,164.0,VERTIC,1474.0,501.0,1
120,7,Maharashtra,Chandrapur,2001,298.3,389.8,1306.74,1196.2,1061.0,91.8,138.5,0.0,0.0,89.5,138.6,170.9,620.1,712.6,114.92,32.0725,24.3125,30.758000000000003,16.444,33.486666666666665,21.19666666666667,12.289999999999996,36.98,21.0,3.97,61.95,1681.0,5689.0,164.0,VERTIC,1474.0,501.0,1
120,7,Maharashtra,Chandrapur,2002,286.6,186.7,651.43,868.1,821.3000000000001,38.7,133.7,0.0,0.0,90.0,138.5,170.9,620.1,712.6,114.92,32.4,24.64,30.641999999999996,16.326,33.75083333333333,21.460000000000004,12.290833333333328,41.15,25.78,7.08,74.02,2672.0,8944.0,164.0,VERTIC,1474.0,519.0,1
120,7,Maharashtra,Chandrapur,2003,289.5,386.7,1335.75,1117.4,1050.6999999999998,62.1,136.2,0.0,0.0,3.6,122.2,129.7,622.0,722.6,116.17,32.575,24.814999999999998,30.554000000000002,16.244000000000003,33.740833333333335,21.451666666666668,12.289166666666667,38.5,23.49,5.35,67.33,3254.0,10176.0,164.0,VERTIC,1474.0,510.0,1
120,7,Maharashtra,Chandrapur,2004,288.9,234.5,811.7,836.0,725.5999999999999,78.89999999999999,138.2,0.0,0.0,3.6,122.2,129.7,619.5,717.6,115.84,32.4575,24.6975,30.064,15.754,33.3525,21.065,12.287499999999998,35.62,24.3,5.23,65.15,1863.0,4679.0,164.0,VERTIC,1474.0,529.0,1
120,7,Maharashtra,Chandrapur,2005,284.4,437.8,1539.38,1602.8,1294.0,272.2,138.0,0.0,0.0,3.6,122.2,129.7,622.7,730.7,117.34,33.282500000000006,25.525,29.818,15.504,33.486666666666665,21.1975,12.289166666666663,39.59,24.52,5.47,69.58,1656.0,5449.0,164.0,VERTIC,1474.0,548.0,1
120,7,Maharashtra,Chandrapur,2006,282.2,405.0,1435.15,1270.3,1082.9,33.9,133.6,0.0,0.0,3.6,122.2,129.7,624.1,735.2,117.8,32.6125,24.8525,30.854000000000003,16.541999999999998,33.373333333333335,21.08416666666667,12.289166666666667,44.37,31.73,6.43,82.53,1580.0,5736.0,164.0,VERTIC,1474.0,620.0,1
120,7,Maharashtra,Chandrapur,2007,316.1,483.14,1528.44,1455.2,1333.0,79.5,140.1,0.0,0.0,3.6,122.2,129.7,625.5,743.8,118.91,32.785,25.020000000000003,30.43,16.118,33.670833333333334,21.38,12.290833333333335,48.65,27.63,7.98,84.27,1685.0,6935.0,164.0,VERTIC,1474.0,573.0,1
120,7,Maharashtra,Chandrapur,2008,311.5,264.5,849.12,1074.4,992.1999999999999,22.6,138.2,0.0,0.0,3.6,122.2,129.7,628.0,733.3,116.77,32.2875,24.525,30.583999999999996,16.27,33.43833333333333,21.147499999999997,12.290833333333335,43.29,21.21,4.54,69.04,1877.0,5030.0,164.0,VERTIC,1474.0,766.0,1
120,7,Maharashtra,Chandrapur,2009,264.1,186.42,705.87,722.7,650.9,49.7,127.2,0.0,0.0,3.6,122.2,129.7,623.3,717.7,115.15,33.865,26.1025,31.464,17.152,34.57,22.279166666666665,12.290833333333335,47.27,37.62,5.72,90.61,2351.0,6913.0,164.0,VERTIC,1474.0,903.0,1
120,7,Maharashtra,Chandrapur,2010,275.5,400.48,1453.65,,,,127.2,0.0,0.0,3.6,122.2,129.7,626.0,729.6,116.55,33.0175,25.259999999999998,30.82,16.508,34.295833333333334,22.00583333333334,12.289999999999996,56.26,39.91,9.89,106.06,3974.0,13847.0,164.0,VERTIC,1474.0,1023.0,1
120,7,Maharashtra,Chandrapur,2011,315.0,390.29,1239.02,,,,127.2,0.0,0.0,3.6,122.2,129.7,626.0,687.2,109.78,32.3375,24.5775,30.256,15.939999999999998,33.225,20.9325,12.2925,56.81,35.66,5.13,97.6,6822.0,19182.0,164.0,VERTIC,1474.0,1341.0,1
120,7,Maharashtra,Chandrapur,2012,315.1,490.78,1557.54,1338.3,1255.5,80.49999999999999,127.2,0.0,0.0,3.6,122.2,129.7,625.6,748.9,119.71,32.33,24.567500000000003,30.080000000000002,15.766,33.47083333333334,21.179166666666664,12.291666666666675,59.93,30.87,9.28,100.08,3506.0,14449.0,164.0,VERTIC,1474.0,1403.0,1
120,7,Maharashtra,Chandrapur,2013,319.4,450.2,1409.52,1904.3,1669.3,227.39999999999998,127.2,0.0,0.0,3.6,122.2,129.7,630.5,749.3,118.84,31.67,23.907500000000002,30.136000000000003,15.822,33.152499999999996,20.861666666666668,12.290833333333328,56.73,25.69,4.74,87.16,7082.0,14700.0,164.0,VERTIC,1474.0,1397.0,1
120,7,Maharashtra,Chandrapur,2014,301.5,319.6,1060.03,924.5,833.7,18.7,127.2,0.0,0.0,3.6,122.2,129.7,632.6,747.0,118.08,33.755,25.995,31.142000000000003,16.83,33.8975,21.609166666666667,12.288333333333334,60.42,31.53,9.72,101.66,4731.0,13273.0,164.0,VERTIC,1474.0,1516.0,1
120,7,Maharashtra,Chandrapur,2015,292.4,247.9,847.81,1191.7,1026.3999999999999,44.5,127.2,0.0,0.0,3.6,122.2,129.7,630.1,744.6,118.17,32.872499999999995,25.995,31.060000000000002,17.721999999999998,33.58416666666667,21.980833333333333,11.603333333333335,72.55,36.31,8.52,117.38,6636.0,16480.0,164.0,VERTIC,1474.0,1565.0,1
121,3,Gujarat,Ahmedabad,1966,37.0,37.0,1000.0,530.9,529.1,1.3,29.9,23.2,0.0,45.39,75.1,80.6,641.4,644.0,100.41,34.404999999999994,25.2125,32.64,15.719999999999999,34.68833333333334,20.345833333333328,14.342500000000012,46.85,16.98,5.96,69.79,3466.0,18028.0,178.0,USTALF/USTOLLS,823.0,194.0,0
121,3,Gujarat,Ahmedabad,1967,46.0,50.0,1086.96,693.9,649.5,23.6,39.1,25.9,5.46,56.72,90.4,90.6,644.8,668.9,103.74,33.4675,24.8625,31.944000000000006,14.936000000000002,34.0575,20.022499999999997,14.035,46.85,16.98,5.96,69.79,3466.0,18028.0,178.0,USTALF/USTOLLS,823.0,101.0,0
121,3,Gujarat,Ahmedabad,1968,36.9,37.0,1002.71,298.7,297.7,0.0,29.3,22.4,14.47,55.23,80.7,82.1,634.3,657.4,103.64,34.7025,25.285,31.5,14.431999999999999,34.332499999999996,19.775833333333335,14.556666666666661,46.85,16.98,5.96,69.79,3466.0,18028.0,178.0,USTALF/USTOLLS,823.0,105.0,0
121,3,Gujarat,Ahmedabad,1969,31.6,21.0,664.56,449.8,431.79999999999995,18.0,24.2,18.1,15.51,61.28,86.1,89.0,634.2,660.7,104.18,34.42750000000001,25.39,32.686,15.698000000000002,35.00333333333333,20.789166666666667,14.214166666666664,46.85,16.98,5.96,69.79,3466.0,18028.0,178.0,USTALF/USTOLLS,823.0,95.5,0
121,3,Gujarat,Ahmedabad,1970,49.6,61.1,1231.85,1025.3,1011.6000000000001,13.4,40.4,24.5,11.38,61.09,90.8,96.6,645.6,676.1,104.72,33.6175,25.0075,31.697999999999997,14.374,34.105,20.04,14.064999999999998,46.85,16.98,5.96,69.79,3466.0,18028.0,178.0,USTALF/USTOLLS,823.0,80.75,0
