Dist Code,State Code,State Name,Dist Name,Year,SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),KHARIF_RAIN_MM,RABI_RAIN_MM,SORGHUM IRRIGATED AREA (1000 ha),CANALS AREA (1000 ha),TUBE WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),KHARIF_TMAX,KHARIF_TMIN,RABI_TMAX,RABI_TMIN,ANNUAL_TMAX,ANNUAL_TMIN,DIURNAL_TEMP_RANGE,N_KG_PER_HA,P_KG_PER_HA,K_KG_PER_HA,NPK_TOTAL_KG_PER_HA,FERT_KHARIF_TONS,FERT_RABI_TONS,GROWING_PERIOD_DAYS,SOIL_TYPE_DOMINANT,ANNUAL NORMAL RAINFALL (Millimeters),SORGHUM_STATE_PRICE,FERT_DATA_AVAILABLE
224,12,Uttar Pradesh,Azamgarh,1987,0.2,0.2,1000.0,467.0,407.1,50.0,0.0,60.8,245.48,248.56,313.4,382.6,434.2,688.2,158.5,34.335,26.845,27.383999999999997,13.223999999999998,32.18333333333334,19.820833333333333,12.362500000000004,57.7,20.47,4.11,82.28,6815.0,25489.0,235.0,INCEPTISOLS,1048.0,168.7,0
224,12,Uttar Pradesh,Azamgarh,1988,0.2,0.2,1000.0,556.2,475.0,33.5,0.0,50.0,250.19,253.55,308.5,370.7,435.5,723.9,166.22,33.515,26.294999999999998,27.826,13.498,32.277499999999996,19.994166666666665,12.283333333333331,57.7,20.47,4.11,82.28,6815.0,25489.0,235.0,INCEPTISOLS,1048.0,161.85,0
224,12,Uttar Pradesh,Azamgarh,1989,0.4,0.4,1000.0,1227.0,1208.3000000000002,15.0,0.0,63.7,251.02,254.2,321.8,395.9,433.5,699.8,161.43,33.5375,26.007499999999997,26.612000000000002,12.962,31.685833333333335,19.471666666666668,12.214166666666667,57.7,20.47,4.11,82.28,6815.0,25489.0,235.0,INCEPTISOLS,1048.0,157.8,0
224,12,Uttar Pradesh,Azamgarh,1990,0.07,0.08,1142.86,1206.9,1139.3,47.5,0.0,57.21,271.04,278.91,338.98,398.97,435.0,713.38,164.0,33.36750000000001,26.1675,27.535999999999994,13.272,31.674999999999997,19.638333333333332,12.036666666666665,57.7,20.47,4.11,82.28,6815.0,25489.0,235.0,INCEPTISOLS,1048.0,178.0,1
224,12,Uttar Pradesh,Azamgarh,1991,0.11,0.1,909.09,810.7,1185.1,9.3,0.0,54.97,275.9,280.58,336.78,411.93,439.31,710.47,161.72,33.415,26.3325,27.052,12.812000000000001,31.857500000000005,19.526666666666667,12.330833333333338,56.84,18.67,4.61,80.11,6863.0,27746.0,235.0,INCEPTISOLS,1048.0,280.0,1
224,12,Uttar Pradesh,Azamgarh,1992,0.11,0.13,1181.82,1045.0,908.2,99.19999999999999,0.0,55.11,279.93,289.45,345.52,424.26,439.02,709.61,161.64,34.02499999999999,25.9075,26.485999999999997,12.666,31.80666666666667,19.369166666666665,12.437500000000004,65.91,15.27,1.68,82.87,5610.0,27316.0,235.0,INCEPTISOLS,1048.0,224.0,1
224,12,Uttar Pradesh,Azamgarh,1993,0.14,0.17,1214.29,1191.4,1018.3,29.5,0.01,51.91,287.08,288.72,341.03,452.38,437.62,681.18,155.66,34.125,26.4225,27.956,13.474,32.08416666666667,19.622500000000002,12.461666666666666,57.74,13.1,0.83,71.67,5090.0,21852.0,235.0,INCEPTISOLS,1048.0,257.0,1
224,12,Uttar Pradesh,Azamgarh,1994,0.16,0.19,1187.5,1175.8,1067.0,73.4,0.0,55.43,300.35,300.35,356.62,459.67,435.79,703.04,161.33,34.19,26.0575,27.088,13.23,32.16416666666667,19.721666666666668,12.442499999999999,56.04,16.84,2.48,75.35,5871.0,22589.0,235.0,INCEPTISOLS,1048.0,329.0,1
224,12,Uttar Pradesh,Azamgarh,1995,0.12,0.12,1000.0,673.2,577.5,95.69999999999999,0.01,57.8,288.43,289.0,347.49,489.75,435.54,702.65,161.33,34.43,26.8175,27.15,13.484,32.250833333333325,19.9475,12.303333333333324,59.27,10.45,2.0,71.72,3826.0,22803.0,235.0,INCEPTISOLS,1048.0,332.0,1
224,12,Uttar Pradesh,Azamgarh,1996,0.12,0.09,750.0,810.7,697.3,102.69999999999999,0.01,59.32,314.16,314.54,374.01,502.99,435.56,708.24,162.6,33.63249999999999,26.3175,27.688,13.038,32.36666666666667,19.7625,12.604166666666668,65.42,13.83,1.94,81.19,5311.0,25845.0,235.0,INCEPTISOLS,1048.0,397.0,1
224,12,Uttar Pradesh,Azamgarh,1997,0.06,0.04,666.67,823.6,745.6,67.1,0.0,55.65,296.55,297.04,353.01,510.8,436.71,713.51,163.38,34.027499999999996,26.4575,26.088,12.882000000000001,31.300833333333333,19.514166666666668,11.786666666666665,75.26,21.27,3.06,99.6,4623.0,26824.0,235.0,INCEPTISOLS,1048.0,352.0,1
224,12,Uttar Pradesh,Azamgarh,1998,0.11,0.07,636.36,810.7,697.3,49.2,0.0,56.61,323.32,323.79,380.95,496.83,433.65,710.16,163.76,34.3375,27.1325,27.996,14.01,32.461666666666666,20.305000000000003,12.156666666666663,69.155,18.060000000000002,3.56,90.855,6325.0,28592.0,235.0,INCEPTISOLS,1048.0,377.0,1
224,12,Uttar Pradesh,Azamgarh,1999,0.14,0.18,1285.71,1251.6,1120.0,81.7,0.0,60.75,325.51,326.4,387.8,502.68,435.66,717.08,164.6,33.5625,26.495,28.0,14.282,32.568333333333335,20.380833333333335,12.1875,69.155,18.060000000000002,3.56,90.855,6325.0,28592.0,235.0,INCEPTISOLS,1048.0,454.0,1
224,12,Uttar Pradesh,Azamgarh,2000,0.11,0.13,1181.82,319.6,299.7,19.9,0.0,61.12,325.33,325.65,387.04,527.43,432.28,718.08,166.11,33.5475,26.5625,28.028,13.982,32.17916666666667,20.27166666666667,11.907499999999999,68.53,16.34,3.05,87.93,6048.0,27694.0,235.0,INCEPTISOLS,1048.0,622.0,1
224,12,Uttar Pradesh,Azamgarh,2001,0.05,0.05,1000.0,,,,0.0,64.07,315.53,316.37,380.96,536.79,425.38,711.04,167.15,33.824999999999996,26.5075,28.694,13.794000000000002,32.47083333333334,20.039166666666663,12.431666666666676,73.83,17.78,2.37,93.98,6299.0,30017.0,235.0,INCEPTISOLS,1048.0,498.0,1
224,12,Uttar Pradesh,Azamgarh,2002,0.07,0.08,1142.86,773.6,705.3,61.9,0.0,68.01,314.58,315.29,383.48,577.75,422.84,683.18,161.57,34.322500000000005,27.1425,28.189999999999998,13.75,32.81333333333334,20.504166666666666,12.309166666666673,82.72,17.49,3.91,104.12,6197.0,30612.0,235.0,INCEPTISOLS,1048.0,475.0,1
224,12,Uttar Pradesh,Azamgarh,2003,0.09,0.1,1111.11,,,,0.0,68.11,318.0,318.61,387.03,593.24,426.09,714.33,167.65,34.315,27.292499999999997,28.122000000000003,13.676000000000002,32.56333333333333,20.316666666666663,12.24666666666667,70.03,17.44,3.65,91.12,6351.0,30416.0,235.0,INCEPTISOLS,1048.0,579.0,1
224,12,Uttar Pradesh,Azamgarh,2004,0.07,0.08,1142.86,803.1,727.5,37.2,0.0,63.58,324.23,324.56,388.7,637.23,428.61,714.49,166.7,34.0475,26.735,27.651999999999997,13.588,32.737500000000004,20.413333333333334,12.32416666666667,69.78,16.84,3.97,90.59,6774.0,30924.0,235.0,INCEPTISOLS,1048.0,579.5,1
224,12,Uttar Pradesh,Azamgarh,2005,0.02,0.02,1000.0,870.4,798.0,49.2,0.0,68.22,306.5,306.5,374.99,656.79,426.06,722.53,169.58,34.5875,27.0975,27.556,13.912,32.40416666666667,20.408333333333335,11.995833333333334,70.27,18.34,4.65,93.27,7550.0,32656.0,235.0,INCEPTISOLS,1048.0,,1
224,12,Uttar Pradesh,Azamgarh,2006,0.03,0.03,1000.0,663.0,575.0,0.0,0.0,68.09,329.46,329.46,398.71,666.23,427.37,722.7,169.1,34.0175,26.365000000000002,29.074,14.796000000000001,32.690000000000005,20.513333333333332,12.176666666666673,78.81,18.87,3.47,101.15,6796.0,34590.0,235.0,INCEPTISOLS,1048.0,593.0,1
224,12,Uttar Pradesh,Azamgarh,2007,0.01,0.01,1000.0,1588.6,1351.6,65.6,0.0,66.6,336.28,336.28,403.8,687.38,428.14,732.78,171.15,34.1575,26.74,28.024,13.776,32.454166666666666,20.049166666666668,12.404999999999998,59.83,13.91,3.02,76.76,4226.0,21863.0,235.0,INCEPTISOLS,1048.0,742.0,1
224,12,Uttar Pradesh,Azamgarh,2010,0.03,0.04,1333.33,553.3,536.9,11.1,0.0,55.06,349.44,349.44,404.61,668.62,425.05,713.09,167.77,34.8075,27.575000000000003,28.172000000000004,13.725999999999999,33.2275,20.811666666666667,12.415833333333332,67.8,35.26,5.52,108.58,7810.0,31693.0,235.0,INCEPTISOLS,1048.0,818.0,1
224,12,Uttar Pradesh,Azamgarh,2011,0.02,0.03,1500.0,470.9,457.1,11.200000000000001,0.0,54.56,351.87,351.87,406.5,667.93,425.78,709.51,166.64,33.550000000000004,26.659999999999997,28.080000000000002,13.412,32.23083333333334,20.195833333333333,12.035000000000004,70.57,24.64,2.65,97.87,7543.0,29438.0,235.0,INCEPTISOLS,1048.0,875.0,1
224,12,Uttar Pradesh,Azamgarh,2012,0.1,0.15,1500.0,657.8,633.8,15.0,0.01,59.93,349.07,349.07,409.08,681.35,426.59,713.02,167.14,34.885,27.122500000000002,27.296000000000003,12.922,32.500833333333325,20.0275,12.473333333333326,94.68,28.67,2.5,125.85,12176.0,47221.0,235.0,INCEPTISOLS,1048.0,968.0,1
224,12,Uttar Pradesh,Azamgarh,2013,0.02,0.03,1500.0,862.4,652.8,200.1,0.0,52.14,352.79,352.79,405.03,688.66,422.14,721.17,170.84,34.0325,26.4725,27.022000000000002,13.110000000000003,32.085,19.945833333333333,12.139166666666668,109.21,27.67,3.81,140.69,9289.0,39648.0,235.0,INCEPTISOLS,1048.0,1105.5,1
224,12,Uttar Pradesh,Azamgarh,2014,0.01,0.01,1000.0,561.7,381.2,165.3,0.0,52.71,343.95,343.95,397.12,666.03,416.3,698.11,167.69,34.6325,26.99,26.956,13.001999999999999,32.0775,19.830833333333334,12.246666666666666,119.48,34.37,7.0,160.84,9993.0,44750.0,235.0,INCEPTISOLS,1048.0,1129.5,1
225,12,Uttar Pradesh,Lucknow,1966,10.9,12.3,1128.44,767.2,721.4,44.199999999999996,0.0,37.6,2.63,12.93,49.3,68.8,149.5,188.0,125.75,34.6075,26.005,27.887999999999998,12.224,32.535000000000004,19.098333333333333,13.436666666666671,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,68.7,0
225,12,Uttar Pradesh,Lucknow,1967,10.9,8.0,733.94,1205.8,1118.3,55.1,0.0,31.89,3.23,9.89,46.7,49.4,151.3,199.1,131.59,34.127500000000005,25.7925,27.21,11.841999999999999,31.74,18.6175,13.122499999999999,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,74.6,0
225,12,Uttar Pradesh,Lucknow,1968,10.6,12.3,1160.38,873.0,817.1,26.5,0.0,36.0,3.78,12.87,56.0,66.3,152.8,198.4,129.84,34.32249999999999,25.5475,26.395999999999997,11.506,31.591666666666665,18.39666666666667,13.194999999999997,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,49.8,0
225,12,Uttar Pradesh,Lucknow,1969,10.5,16.4,1561.9,893.7,848.9999999999999,2.0,0.0,35.36,6.75,16.47,58.9,72.4,154.4,208.7,135.17,34.2025,25.745,27.944,12.328,32.41916666666667,19.024166666666666,13.395000000000003,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,60.25,0
225,12,Uttar Pradesh,Lucknow,1970,9.6,10.6,1104.17,1303.0,1156.1,108.2,0.0,37.6,9.28,16.86,61.2,76.0,152.5,197.1,129.25,34.0625,25.5925,27.262,11.708,32.056666666666665,18.736666666666668,13.319999999999997,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,51.0,0
225,12,Uttar Pradesh,Lucknow,1971,5.9,1.9,322.03,974.7,805.4,57.5,0.0,35.265,63.47,64.0,56.7,73.7,152.5,194.8,127.74,33.397499999999994,24.764999999999997,26.758,11.362000000000002,31.314166666666665,17.99,13.324166666666667,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,56.099999999999994,0
225,12,Uttar Pradesh,Lucknow,1972,9.0,9.4,1044.44,570.7,491.3,71.69999999999999,0.0,36.2,13.86,20.8,63.9,77.5,152.5,192.5,126.23,35.0325,25.612500000000004,26.374000000000002,11.633999999999999,32.06166666666667,18.523333333333333,13.538333333333334,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,67.55000000000001,0
225,12,Uttar Pradesh,Lucknow,1973,7.5,3.5,466.67,866.8,752.5999999999999,66.6,0.0,35.265,63.47,64.0,59.5,77.3,149.7,193.6,129.33,34.080000000000005,26.1525,26.406,12.114,31.918333333333333,19.115,12.803333333333335,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,76.65,0
225,12,Uttar Pradesh,Lucknow,1974,8.5,7.5,882.35,426.7,390.9,31.9,0.0,38.5,15.75,27.23,70.6,83.0,146.9,194.8,132.61,34.272499999999994,25.6375,26.454,11.434000000000001,31.966666666666658,18.736666666666668,13.22999999999999,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,129.8,0
225,12,Uttar Pradesh,Lucknow,1975,7.5,7.8,1040.0,794.4,678.6,34.3,0.0,40.2,14.7,24.01,68.1,81.0,147.2,190.3,129.28,33.16,25.6125,26.345999999999993,11.488000000000001,31.444166666666664,18.59916666666667,12.844999999999995,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,76.1,0
225,12,Uttar Pradesh,Lucknow,1976,9.1,5.9,648.35,385.8,378.70000000000005,1.1,0.0,42.0,19.24,25.6,73.8,88.3,147.5,187.5,127.12,33.4,25.575000000000003,27.514,12.405999999999999,31.685,18.841666666666665,12.843333333333334,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,77.65,0
225,12,Uttar Pradesh,Lucknow,1977,7.3,7.5,1027.4,562.4,504.2,31.3,0.0,41.8,19.64,26.05,71.8,90.1,146.9,193.5,131.72,33.0925,25.6875,27.148000000000003,12.508000000000001,31.535,18.938333333333333,12.596666666666668,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,99.9,0
225,12,Uttar Pradesh,Lucknow,1978,8.4,13.7,1630.95,998.9,841.8999999999999,110.5,0.0,42.2,23.29,32.86,79.2,90.3,160.8,201.3,125.19,33.182500000000005,25.8675,26.115999999999996,12.052,31.129166666666663,18.81,12.319166666666664,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,85.94999999999999,0
225,12,Uttar Pradesh,Lucknow,1979,9.5,2.9,305.26,539.1,330.5,127.2,0.3,31.9,40.75,47.47,80.8,106.8,150.5,210.4,139.8,34.83749999999999,26.035000000000004,26.796,13.426000000000002,31.877499999999998,19.433333333333334,12.444166666666664,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,111.44999999999999,0
225,12,Uttar Pradesh,Lucknow,1980,5.7,3.4,596.49,1945.2,1860.8,49.4,0.0,40.3,40.46,43.04,88.0,105.0,143.3,201.9,140.89,33.47,25.65,27.137999999999998,12.606,31.918333333333333,19.31,12.608333333333334,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,126.9,0
225,12,Uttar Pradesh,Lucknow,1981,8.3,10.7,1289.16,1046.5,972.6999999999999,38.2,0.0,42.3,41.58,43.82,90.12,109.2,152.1,208.8,137.28,34.1425,26.15,26.446000000000005,11.91,31.521666666666665,18.919166666666666,12.6025,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,108.69999999999999,0
225,12,Uttar Pradesh,Lucknow,1982,7.6,4.8,631.58,1031.7,842.0999999999999,97.0,0.0,44.7,42.5,44.74,93.4,110.0,149.2,207.9,139.34,34.68000000000001,25.7875,26.188,12.925999999999998,31.135,18.861666666666665,12.273333333333337,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,139.3,0
225,12,Uttar Pradesh,Lucknow,1983,7.6,6.0,789.47,1195.5,1026.0,121.9,0.0,44.0,41.02,43.61,91.6,110.8,150.8,213.6,141.64,34.230000000000004,26.06,25.868000000000002,11.45,30.89,18.412499999999998,12.477500000000003,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,125.1,0
225,12,Uttar Pradesh,Lucknow,1984,9.7,9.8,1010.31,649.3,610.1,28.8,0.0,45.5,41.52,42.97,92.0,122.3,150.7,208.2,138.16,33.29,25.740000000000002,26.359999999999996,11.634,31.704166666666666,18.857499999999998,12.846666666666668,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,114.1,0
225,12,Uttar Pradesh,Lucknow,1985,8.8,4.6,522.73,1593.1,1284.4,306.5,0.0,50.5,43.88,45.82,92.0,122.3,152.6,204.9,134.27,33.665,26.11,26.591999999999995,12.302000000000001,31.901666666666667,19.371666666666666,12.530000000000001,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,126.6,0
225,12,Uttar Pradesh,Lucknow,1986,7.1,9.6,1352.11,697.5,614.3,67.8,0.0,39.6,41.45,42.05,83.8,133.0,149.2,204.2,136.86,33.955,25.3825,26.290000000000003,12.186000000000002,31.270833333333332,18.6425,12.628333333333334,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,135.1,0
225,12,Uttar Pradesh,Lucknow,1987,8.0,6.2,775.0,423.5,292.9,108.5,0.0,37.3,45.62,46.32,86.0,128.6,144.5,187.7,129.9,35.2675,26.457499999999996,27.32,12.514,32.31666666666666,19.290833333333335,13.025833333333328,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,168.7,0
225,12,Uttar Pradesh,Lucknow,1988,8.0,5.7,712.5,1353.8,1094.7,236.4,0.0,44.0,37.67,39.36,84.9,130.8,146.5,199.6,136.25,33.614999999999995,26.064999999999998,27.386000000000003,12.559999999999999,32.078333333333326,19.389166666666664,12.689166666666662,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,161.85,0
225,12,Uttar Pradesh,Lucknow,1989,7.7,11.5,1493.51,764.0,709.7,47.2,0.0,48.5,60.78,62.63,112.8,142.8,146.9,200.2,136.28,33.970000000000006,25.4875,26.125999999999998,11.892,31.405,18.631666666666664,12.773333333333337,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,157.8,0
225,12,Uttar Pradesh,Lucknow,1990,7.04,8.24,1170.45,825.8,711.1999999999999,100.29999999999998,0.1,49.1,62.61,63.25,114.3,154.9,152.78,207.02,135.5,33.292500000000004,26.0625,26.871999999999996,12.672,31.21166666666667,19.136666666666667,12.075000000000003,91.6,30.61,9.37,131.59,4132.0,15068.0,217.0,INCEPTISOLS,992.0,178.0,1
225,12,Uttar Pradesh,Lucknow,1991,6.33,3.08,486.57,776.9000000000001,765.4000000000001,14.9,0.12,52.5,56.44,57.07,112.9,152.3,145.93,202.46,138.74,33.865,26.145,26.28,12.032,31.44416666666666,19.01833333333333,12.42583333333333,86.18,30.84,6.58,123.6,4389.0,15945.0,217.0,INCEPTISOLS,992.0,280.0,1
225,12,Uttar Pradesh,Lucknow,1992,6.4,5.65,882.81,636.0,516.2,115.9,0.06,38.2,72.39,73.94,116.1,160.4,141.91,206.71,145.66,33.912499999999994,25.942500000000003,25.967999999999996,12.168,31.25583333333333,19.070833333333333,12.184999999999999,80.22,19.5,2.87,102.58,2525.0,11380.0,217.0,INCEPTISOLS,992.0,224.0,1
225,12,Uttar Pradesh,Lucknow,1993,6.91,3.7,535.46,549.3,467.9,6.9,0.13,39.3,73.01,73.89,116.8,164.7,140.79,207.16,147.14,34.0025,26.44,27.426,12.751999999999999,31.635833333333334,19.245833333333334,12.39,79.01,17.77,1.98,98.76,2449.0,12405.0,217.0,INCEPTISOLS,992.0,257.0,1
225,12,Uttar Pradesh,Lucknow,1994,6.94,4.04,582.13,786.6,725.6,41.1,0.02,33.35,84.61,84.61,119.7,167.2,140.5,208.0,148.04,33.585,26.200000000000003,26.508000000000003,12.884,31.578333333333333,19.484166666666663,12.09416666666667,83.66,13.26,2.82,99.75,1906.0,11983.0,217.0,INCEPTISOLS,992.0,329.0,1
225,12,Uttar Pradesh,Lucknow,1995,7.36,6.47,879.08,672.5,651.3999999999999,20.900000000000002,0.02,35.17,64.33,64.75,100.6,167.4,136.13,209.46,153.87,34.445,26.985,26.452000000000005,12.916,31.598333333333333,19.666666666666668,11.931666666666665,83.2,17.3,2.94,103.44,1820.0,11943.0,217.0,INCEPTISOLS,992.0,332.0,1
225,12,Uttar Pradesh,Lucknow,1996,6.76,5.33,788.46,776.9000000000001,683.5,110.80000000000001,0.01,34.3,84.09,84.21,119.8,174.9,140.48,217.93,155.13,33.85,26.735,26.968,12.746,31.91083333333333,19.749999999999996,12.160833333333333,87.15,17.7,3.41,108.26,2265.0,13121.0,217.0,INCEPTISOLS,992.0,397.0,1
225,12,Uttar Pradesh,Lucknow,1997,6.57,7.32,1114.16,808.2,617.9,162.3,0.0,31.83,85.85,85.91,118.24,171.37,141.88,215.49,151.88,33.7525,26.2625,25.128000000000004,12.286,30.641666666666666,19.108333333333334,11.533333333333331,92.87,22.68,4.36,119.91,1953.0,13573.0,217.0,INCEPTISOLS,992.0,352.0,1
225,12,Uttar Pradesh,Lucknow,1998,5.94,2.95,496.63,747.1,683.5,39.1,0.01,30.78,89.35,89.54,120.97,176.58,141.38,214.7,151.86,34.182500000000005,26.870000000000005,26.908000000000005,12.972,31.7325,19.618333333333332,12.11416666666667,95.47,34.535,4.775,135.04000000000002,5159.5,18354.0,217.0,INCEPTISOLS,992.0,377.0,1
225,12,Uttar Pradesh,Lucknow,1999,6.03,3.75,621.89,802.7,713.4,88.5,0.0,29.82,91.16,91.33,121.84,177.83,142.25,214.94,151.1,33.7575,26.3575,27.392000000000003,13.468,32.13166666666667,19.86,12.271666666666668,95.47,34.535,4.775,135.04000000000002,5159.5,18354.0,217.0,INCEPTISOLS,992.0,454.0,1
225,12,Uttar Pradesh,Lucknow,2000,5.56,3.27,588.13,219.6,184.29999999999998,22.3,0.0,28.01,95.41,95.5,124.15,190.24,142.19,223.73,157.35,33.540000000000006,26.5375,27.624000000000002,13.25,31.979166666666668,19.8075,12.171666666666667,93.95,40.54,3.88,138.38,7403.0,20671.0,217.0,INCEPTISOLS,992.0,622.0,1
225,12,Uttar Pradesh,Lucknow,2001,5.43,4.29,790.06,,,,0.01,27.77,94.76,94.89,123.29,182.71,139.77,215.81,154.4,33.8375,26.619999999999997,27.746000000000002,13.526,31.953333333333333,19.878333333333334,12.075,102.13,37.29,1.96,141.38,5861.0,19051.0,217.0,INCEPTISOLS,992.0,498.0,1
225,12,Uttar Pradesh,Lucknow,2002,4.1,4.44,1082.93,135.1,107.4,27.7,0.02,22.91,96.59,96.87,120.21,172.12,133.61,199.73,149.49,34.2875,27.1625,27.415999999999997,13.45,32.425,20.25333333333333,12.171666666666667,96.62,34.44,3.29,134.36,5766.0,19212.0,217.0,INCEPTISOLS,992.0,475.0,1
225,12,Uttar Pradesh,Lucknow,2003,4.64,3.64,784.48,,,,0.02,20.7,103.27,104.17,125.22,178.5,138.11,208.43,150.92,34.28,27.095,27.594,12.9,32.230000000000004,19.77,12.460000000000004,98.5,38.14,5.02,141.66,5858.0,19295.0,217.0,INCEPTISOLS,992.0,579.0,1
225,12,Uttar Pradesh,Lucknow,2004,3.39,2.94,867.26,756.3,639.0,86.4,0.01,27.92,94.77,95.05,123.23,184.1,138.15,218.22,157.96,34.25,26.5275,27.413999999999998,12.801999999999998,32.68083333333333,19.833333333333336,12.847499999999997,94.64,35.67,5.4,135.72,6248.0,19731.0,217.0,INCEPTISOLS,992.0,579.5,1
225,12,Uttar Pradesh,Lucknow,2005,4.59,4.86,1058.82,634.6,591.0,20.0,0.0,27.84,98.46,98.46,126.61,182.63,140.48,215.65,153.51,34.6125,27.017500000000002,26.848000000000003,13.072,31.93083333333333,19.826666666666664,12.104166666666664,97.59,40.02,6.2,143.81,6964.0,20973.0,217.0,INCEPTISOLS,992.0,,1
225,12,Uttar Pradesh,Lucknow,2006,3.89,3.9,1002.57,952.0,811.0,41.0,0.0,26.82,105.73,105.73,133.24,187.42,145.41,217.52,149.59,33.7425,26.59,28.068,14.642000000000001,32.04916666666667,20.403333333333336,11.645833333333336,108.38,40.12,4.53,153.03,6268.0,21794.0,217.0,INCEPTISOLS,992.0,593.0,1
225,12,Uttar Pradesh,Lucknow,2007,3.79,2.57,678.1,811.0,653.4,72.4,0.0,22.18,105.24,105.24,127.61,187.99,139.66,215.95,154.63,34.2425,26.92,27.339999999999996,12.941999999999998,32.0,19.67083333333333,12.32916666666667,161.5,50.76,10.69,222.96,8564.0,32953.0,217.0,INCEPTISOLS,992.0,742.0,1
225,12,Uttar Pradesh,Lucknow,2008,2.71,2.32,856.09,1459.4,1367.6,7.0,0.0,24.19,101.45,101.45,125.76,185.99,136.46,208.98,153.14,32.9075,26.220000000000002,27.726,13.581999999999999,31.801666666666662,19.87,11.931666666666661,174.4,55.13,14.32,243.85,8288.0,33833.0,217.0,INCEPTISOLS,992.0,724.0,1
225,12,Uttar Pradesh,Lucknow,2009,2.7,2.79,1033.33,823.3,689.0,111.6,0.0,24.86,100.98,100.98,125.92,182.71,136.6,205.16,150.19,34.97,26.769999999999996,28.056,13.986,32.83333333333333,20.34,12.493333333333329,178.85,65.35,25.56,269.76,9830.0,38116.0,217.0,INCEPTISOLS,992.0,846.0,1
225,12,Uttar Pradesh,Lucknow,2010,2.58,2.06,798.45,383.0,339.6,23.4,0.0,24.02,101.78,101.78,125.86,188.48,136.08,211.23,155.22,34.565,27.5775,27.518,12.970000000000002,32.80583333333333,20.384999999999998,12.420833333333334,165.26,77.39,20.52,263.16,6175.0,27455.0,217.0,INCEPTISOLS,992.0,818.0,1
225,12,Uttar Pradesh,Lucknow,2011,2.35,1.83,778.72,648.7,595.9,37.2,0.0,21.48,104.01,104.01,125.64,187.35,135.74,209.65,154.45,33.397499999999994,26.7125,27.284,13.134,31.745,19.9525,11.7925,173.06,55.0,7.89,235.95,5905.0,25677.0,217.0,INCEPTISOLS,992.0,875.0,1
225,12,Uttar Pradesh,Lucknow,2012,2.27,2.76,1215.86,753.4,694.1999999999999,54.1,0.0,23.02,105.64,105.64,128.74,187.16,138.36,207.68,150.1,34.8425,27.26,26.106,13.012,31.809166666666666,20.02333333333333,11.785833333333336,142.15,34.63,2.99,179.77,4553.0,17657.0,217.0,INCEPTISOLS,992.0,968.0,1
225,12,Uttar Pradesh,Lucknow,2013,2.1,2.26,1076.19,789.9,682.6999999999999,106.9,0.0,23.16,106.5,106.5,129.72,185.46,137.8,203.26,147.5,33.5625,26.6825,26.398000000000003,12.49,31.56583333333333,19.63,11.935833333333331,89.49,23.63,3.21,116.34,3473.0,14825.0,217.0,INCEPTISOLS,992.0,1105.5,1
