Dist Code,Year,yield_kg_ha
36,1988,571.43
36,1989,500.0
36,1990,541.67
36,1991,441.86
36,1992,560.0
36,1993,531.03
36,1994,400.0
36,1995,545.45
36,1996,666.67
36,1997,625.0
36,1998,700.0
36,1999,500.0
36,2000,500.0
36,2001,500.0
36,2002,428.57
36,2003,875.0
36,2004,603.6
36,2005,584.91
36,2006,617.02
36,2007,800.0
36,2008,600.0
36,2009,600.0
36,2010,905.88
36,2011,731.01
36,2012,1125.0
36,2013,826.09
37,1988,1000.0
37,1992,1333.33
37,1993,1214.29
38,1969,1000.0
38,1971,1000.0
38,1972,1000.0
38,1980,500.0
38,1988,1000.0
38,1989,1000.0
38,1993,1000.0
38,2006,1666.67
38,2010,2000.0
38,2012,1000.0
38,2013,2000.0
38,2014,2000.0
39,1988,1000.0
39,2004,1000.0
39,2008,2000.0
39,2009,1000.0
39,2014,3000.0
40,1969,666.67
40,1974,1000.0
40,1977,1000.0
40,1990,666.67
40,1991,333.33
40,1992,526.32
40,1993,500.0
40,1994,1000.0
40,1995,1000.0
40,1997,600.0
40,1998,666.67
40,2001,1000.0
40,2002,500.0
40,2004,1000.0
40,2012,2250.0
40,2013,1750.0
41,1971,1000.0
41,1988,500.0
41,2013,1000.0
42,1966,833.33
42,1967,400.0
42,1968,428.57
42,1969,444.44
42,1970,428.57
42,1971,666.67
42,1972,750.0
42,1973,571.43
42,1974,600.0
42,1975,555.56
42,1976,625.0
42,1977,750.0
42,1978,250.0
42,1979,375.0
42,1980,500.0
42,1981,583.33
42,1982,500.0
42,1983,733.33
42,1984,800.0
42,1985,428.57
42,1986,1000.0
42,1987,400.0
42,1988,666.67
42,1989,600.0
42,1990,830.65
42,1991,610.17
42,1992,878.05
42,1993,666.67
42,1994,1000.0
42,1995,1000.0
42,2004,1000.0
42,2005,500.0
42,2006,1000.0
42,2010,1000.0
42,2011,833.33
42,2014,1500.0
43,1966,833.33
43,1967,400.0
43,1968,666.67
43,1969,666.67
43,1970,500.0
43,1971,500.0
43,1972,1000.0
43,1973,500.0
43,1974,500.0
43,1975,1000.0
43,1976,1000.0
43,1977,1000.0
43,1978,2000.0
43,1984,1000.0
43,1988,750.0
43,1990,1000.0
43,1992,1000.0
43,1993,750.0
43,1997,1000.0
43,1998,1000.0
43,1999,1000.0
43,2004,1000.0
43,2005,1000.0
43,2006,1200.0
43,2008,1000.0
43,2009,1000.0
43,2010,1644.44
43,2011,1476.19
43,2012,1500.0
43,2013,1000.0
43,2014,1000.0
44,1966,727.27
44,1967,923.08
44,1968,671.64
44,1969,976.38
44,1970,672.27
44,1971,781.51
44,1972,803.74
44,1973,1076.19
44,1974,980.58
44,1975,742.65
44,1976,784.72
44,1977,1112.0
44,1978,1014.29
44,1979,785.71
44,1980,1066.67
44,1981,1285.71
44,1982,1114.5
44,1983,1014.18
44,1984,897.64
