Dist Code,hist_median,hist_q25,hist_q75
164,1757.2150000000001,1460.7125,2210.1375
165,3021.38,2178.9975,3759.595
166,3458.86,2549.665,4159.6900000000005
167,3169.94,2271.925,3936.1
168,3481.06,2488.6425,4119.8575
169,2433.685,1971.855,3139.625
170,2818.315,2037.3899999999999,3465.69
171,3988.8900000000003,3249.635,4442.304999999999
172,3364.615,2488.285,3972.19
174,3044.19,2338.545,3867.6800000000003
175,3770.965,2602.66,4343.6375
176,3678.585,2477.0575,4156.9425
177,3010.605,2060.6475,3928.185
180,2438.995,1938.8425,3421.715
181,2699.375,2002.0425,3709.0225
182,2863.04,2131.495,3738.79
183,2262.99,1774.7975,3168.1349999999998
184,3133.265,2373.7025,3850.32
186,2735.87,2019.7975000000001,3670.0525000000002
189,2246.81,1594.7075,2645.8275
190,2595.0200000000004,1839.555,3076.7374999999997
191,2920.335,1848.39,3462.735
192,2729.33,1997.7375,3429.5625
194,2572.335,2001.0075000000002,2981.3374999999996
195,2488.76,1737.81,3122.5950000000003
196,2516.45,1708.1175,3037.1549999999997
197,2253.5299999999997,1680.875,2783.2825000000003
198,2231.545,1613.845,2592.785
199,1850.6599999999999,1186.005,2440.48
200,2088.7250000000004,1369.5325,2548.57
201,2150.0299999999997,1428.31,2708.9775
202,2152.25,1329.385,2982.9225
203,1935.045,1268.4675,2723.505
204,2350.0299999999997,1564.1525,3045.9325
205,1992.4850000000001,1295.77,2549.8075
206,2476.9449999999997,1408.215,2991.315
207,2400.99,1789.775,2900.3325000000004
208,2415.42,1679.1075,2910.3125
209,1936.9050000000002,1368.1,2270.57
210,1690.88,1300.52,1971.4325
211,1446.725,1027.3925,1996.0925000000002
213,1810.7199999999998,1260.7275,2313.5125000000003
214,1339.43,1112.1399999999999,1743.3475
215,1142.6750000000002,943.38,1442.9
216,1672.06,1210.2225,2259.8675000000003
217,1213.635,866.74,1642.3225
218,1923.965,1567.825,2326.0775000000003
219,1790.04,1447.08,2196.8875
220,1722.595,1411.18,2143.8875
221,1808.625,1278.2375,2272.1775000000002
222,1941.125,1262.955,2330.4300000000003
223,1662.9,1079.6325000000002,2150.045
224,1886.965,1408.1725000000001,2176.9449999999997
225,1747.4650000000001,1193.5175,2234.92
226,1754.595,1242.8700000000001,2247.6775000000002
227,1642.795,1236.7725,1993.4475
228,1581.0700000000002,1116.4650000000001,2189.8075
229,1938.38,1323.675,2534.415
230,1738.965,1015.8475,2396.1575
231,2044.575,1366.39,2494.7525
232,1703.535,1029.04,2304.7124999999996
233,1453.315,935.6175,2050.0425
234,1777.85,1200.0725,2253.995
235,1714.01,1260.83,2042.765
236,1770.1100000000001,1355.37,2306.3
237,2217.085,1613.9675,2930.305
238,1047.95,960.3199999999999,1091.5149999999999
239,1340.64,1236.21,1452.69
240,1167.12,1048.275,1323.84
241,1326.89,1130.125,1542.4850000000001
242,1208.67,1009.0,1340.3400000000001
243,1100.6,944.26,1169.87
244,1415.75,1091.4175,1645.485
601,1130.43,1000.0,1200.0
602,1176.87,979.5025,1248.3925
603,1139.34,1013.105,1242.48
604,1138.77,1004.435,1289.0475000000001
605,1101.205,952.2950000000001,1203.8075000000001
606,1231.8000000000002,1012.5550000000001,1450.7350000000001
607,1154.74,978.4975,1270.07
608,1000.0,1000.0,1267.855
609,1024.85,854.905,1173.3025
610,1180.62,1031.8674999999998,1266.0625
626,1209.8,732.78,1485.9
627,1058.77,858.33,1424.99
629,1214.5,988.43,1453.95
630,1150.0,991.74,1537.5
631,1629.06,1283.28,1805.94
632,1571.43,1315.315,2166.665
633,1171.95,884.26,1448.72
634,1226.69,1079.5,1430.51
635,1097.77,849.98,1326.09
636,1243.15,1041.95,1446.94
701,1821.01,1297.67,1973.8625000000002
702,1460.2199999999998,1166.0449999999998,1571.98
703,1799.06,1328.205,1944.1
704,1846.6950000000002,1420.9125,2000.0
705,1704.505,1345.8425000000002,1918.2725
706,1210.88,926.795,1491.9075
707,1320.3400000000001,1087.6625,1902.3825000000002
708,1465.37,1087.01,1670.81
709,1827.34,1444.42,2058.9825
710,1293.9850000000001,1109.6475,1493.8875
711,1460.88,986.11,1554.315
712,1796.63,1610.1399999999999,1911.81
713,1761.205,1510.74,1898.8825000000002
800,2020.55,1455.095,2268.2625
803,2068.9300000000003,1558.06,2312.6275
804,1959.71,1564.9825,2300.2375
805,1944.12,1438.76,2178.025
806,1887.5349999999999,1397.3474999999999,2401.3224999999998
807,1726.255,1324.8274999999999,2073.37
810,1802.525,1440.64,2096.8925
811,1424.115,1184.3575,1640.1525
812,1430.0949999999998,1137.855,1729.835
813,1476.7150000000001,1096.2175,1839.2150000000001
814,2162.515,1440.0149999999999,2432.8575
816,1558.145,1155.15,1773.52
817,1694.8899999999999,1332.68,2102.7675
818,1648.995,1354.8400000000001,1921.855
822,1563.8899999999999,1082.4825,2178.1075
901,1651.33,1276.1499999999999,1915.2275
902,1409.0349999999999,1177.0874999999999,1749.1975
903,1418.65,1325.0800000000002,1701.4650000000001
904,1350.44,1153.7725,1600.835
905,1380.81,1085.925,1576.21
906,1827.705,1504.3575,2240.1125
907,1945.3899999999999,1389.5375,2200.3325
908,1617.725,1366.0625,1767.5725
909,1291.04,1120.775,1558.1100000000001
910,1428.6399999999999,1171.585,1515.185
911,1654.27,1290.7575,2150.5350000000003
912,1418.1100000000001,1129.6175,1832.5875
913,1238.35,974.2925,1443.2275
914,1332.38,985.185,1534.8600000000001
915,976.975,731.6875,1125.12
916,1169.13,927.3275,1399.6975
917,1000.0,781.11,1379.72
