Dist Code,Year,yield_kg_ha
25,1981,500.0
25,1982,1200.0
25,1983,1600.0
25,1984,1153.85
25,1985,846.15
25,1986,1000.0
25,1987,1000.0
25,1988,777.78
25,1989,1333.33
25,1990,1000.0
25,1991,777.78
25,1992,1444.44
25,1993,1142.86
25,1994,875.0
25,1995,1166.67
25,1996,1200.0
25,1997,1000.0
25,1998,1166.67
25,1999,1600.0
25,2000,1400.0
25,2001,1777.78
25,2002,1142.86
25,2003,1416.67
25,2004,738.1
25,2005,1270.49
25,2006,737.59
25,2007,888.89
25,2008,1166.67
25,2009,888.89
25,2010,1050.0
25,2011,800.0
25,2012,1763.51
25,2013,1434.78
25,2014,1538.46
25,2015,1000.0
26,1966,1000.0
26,1967,875.0
26,1968,714.29
26,1969,714.29
26,1970,1200.0
26,1971,1000.0
26,1972,800.0
26,1973,800.0
26,1974,666.67
26,1975,750.0
26,1976,1333.33
26,1977,1000.0
26,1978,750.0
26,1979,500.0
26,1980,833.33
26,1981,700.0
26,1982,857.14
26,1983,1200.0
26,1984,1166.67
26,1985,714.29
26,1986,1000.0
26,1987,1000.0
26,1988,1230.77
26,1989,727.27
26,1990,1050.0
26,1991,875.0
26,1992,1000.0
26,1993,941.18
26,1994,750.0
26,1995,1071.43
26,1996,1000.0
26,1997,750.0
26,1998,1000.0
26,1999,1111.11
26,2000,875.0
26,2001,1380.95
26,2002,333.33
26,2003,1600.0
26,2004,1040.82
26,2005,1053.19
26,2006,692.31
26,2007,846.15
26,2008,909.09
26,2009,777.78
26,2010,1125.0
26,2011,875.0
26,2012,2040.0
26,2013,2584.16
26,2014,2250.0
26,2015,1500.0
27,1978,1000.0
27,1990,1000.0
27,1996,1000.0
27,2004,1692.31
28,1966,857.14
28,1967,875.0
28,1968,735.29
28,1969,787.88
28,1970,1000.0
28,1971,923.08
28,1972,972.22
28,1973,537.31
28,1974,869.05
28,1975,719.51
28,1976,945.65
28,1977,642.11
28,1978,765.96
28,1979,390.0
28,1980,636.36
28,1981,744.44
28,1982,720.0
28,1983,1044.44
28,1984,988.24
28,1985,634.78
28,1986,700.0
28,1987,700.0
28,1988,1186.44
28,1989,1356.52
28,1990,1037.04
28,1991,867.77
28,1992,1255.47
28,1993,1084.03
28,1994,825.24
28,1995,1236.56
28,1996,1152.38
28,1997,1064.22
28,1998,1126.44
28,1999,1446.6
28,2000,1648.65
28,2001,1441.56
28,2002,1469.39
28,2003,1530.61
28,2004,1150.11
28,2005,1109.59
28,2006,878.97
28,2007,1168.54
28,2008,1303.37
28,2009,1160.0
28,2010,1271.74
28,2011,1217.39
28,2012,1648.5
28,2013,1195.75
28,2014,2368.42
28,2015,2000.0
29,1966,880.0
29,1967,1034.48
29,1968,422.54
29,1969,612.1
29,1970,1003.36
29,1971,690.97
29,1972,821.21
29,1973,442.14
29,1974,765.71
29,1975,1008.67
29,1976,1208.79
29,1977,800.52
29,1978,877.66
29,1979,965.12
29,1980,947.73
29,1981,1104.65
29,1982,957.14
29,1983,1277.78
29,1984,1380.95
29,1985,421.93
29,1986,870.37
29,1987,642.2
29,1988,1538.07
29,1989,1766.72
29,1990,1216.89
29,1991,1049.78
29,1992,1542.4
29,1993,1536.86
29,1994,1002.1
29,1995,1576.76
29,1996,1027.27
29,1997,1493.83
29,1998,1575.69
29,1999,1971.54
29,2000,1433.11
29,2001,2453.85
29,2002,1301.72
29,2003,2434.59
29,2004,1835.45
29,2005,2438.24
29,2006,1551.19
29,2007,1962.48
29,2008,2019.37
29,2009,1785.14
29,2010,2195.45
29,2011,2227.74
29,2012,3673.23
29,2013,2531.59
29,2014,2078.95
29,2015,2261.9
30,1966,909.09
30,1967,1083.33
30,1968,476.19
30,1969,526.32
30,1970,1054.55
30,1971,831.46
30,1972,968.25
30,1973,485.71
30,1974,896.55
30,1975,905.51
30,1976,1039.74
30,1977,782.05
30,1978,851.61
30,1979,884.21
30,1980,945.45
30,1981,1005.26
30,1982,936.84
30,1983,1055.0
30,1984,1222.75
30,1985,560.61
30,1986,941.18
30,1987,875.0
30,1988,1247.25
30,1989,1452.38
30,1990,1121.95
30,1991,983.87
30,1992,1426.97
30,1993,1348.48
30,1994,1044.44
30,1995,1420.29
30,1996,1210.53
30,1997,1232.56
30,1998,1272.73
30,1999,1719.3
30,2000,1123.46
30,2001,1304.69
30,2002,1198.41
30,2003,2121.79
30,2004,1023.88
30,2005,961.98
30,2006,938.07
30,2007,1168.54
30,2008,1119.4
30,2009,1029.85
30,2010,1131.15
30,2011,1050.85
